train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0031%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 445.710138, DiffHEG loss 266.315631:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 445.710138, DiffHEG loss 266.315631:   0%|          | 1/400 [00:38<4:15:58, 38.49s/it]
Epoch 1 | KGC loss: 30.805161, DiffHEG loss 187.148598:   0%|          | 1/400 [01:16<4:15:58, 38.49s/it] 
Epoch 1 | KGC loss: 30.805161, DiffHEG loss 187.148598:   0%|          | 2/400 [01:16<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 20.375070, DiffHEG loss 186.790977:   0%|          | 2/400 [01:55<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 20.375070, DiffHEG loss 186.790977:   1%|          | 3/400 [01:55<4:13:33, 38.32s/it]
Epoch 3 | KGC loss: 16.510373, DiffHEG loss 187.031112:   1%|          | 3/400 [02:33<4:13:33, 38.32s/it]
Epoch 3 | KGC loss: 16.510373, DiffHEG loss 187.031112:   1%|          | 4/400 [02:33<4:12:41, 38.29s/it]
Epoch 4 | KGC loss: 14.673740, DiffHEG loss 186.843509:   1%|          | 4/400 [03:11<4:12:41, 38.29s/it]
Epoch 4 | KGC loss: 14.673740, DiffHEG loss 186.843509:   1%|▏         | 5/400 [03:11<4:11:52, 38.26s/it]
Epoch 5 | KGC loss: 13.893779, DiffHEG loss 186.825512:   1%|▏         | 5/400 [03:49<4:11:52, 38.26s/it]
Epoch 5 | KGC loss: 13.893779, DiffHEG loss 186.825512:   2%|▏         | 6/400 [03:49<4:11:06, 38.24s/it]
Epoch 6 | KGC loss: 13.346679, DiffHEG loss 186.922877:   2%|▏         | 6/400 [04:27<4:11:06, 38.24s/it]
Epoch 6 | KGC loss: 13.346679, DiffHEG loss 186.922877:   2%|▏         | 7/400 [04:27<4:10:26, 38.23s/it]
Epoch 146 | KGC loss: 12.425796, DiffHEG loss 186.697206:  37%|███▋      | 147/400 [1:33:35<2:40:17, 38.02s/it]
Epoch 147 | KGC loss: 12.416717, DiffHEG loss 186.700653:  37%|███▋      | 147/400 [1:34:13<2:40:17, 38.02s/it]
Epoch 147 | KGC loss: 12.416717, DiffHEG loss 186.700653:  37%|███▋      | 148/400 [1:34:13<2:39:43, 38.03s/it]
Epoch 148 | KGC loss: 12.328496, DiffHEG loss 186.717120:  37%|███▋      | 148/400 [1:34:51<2:39:43, 38.03s/it]
Epoch 148 | KGC loss: 12.328496, DiffHEG loss 186.717120:  37%|███▋      | 149/400 [1:34:51<2:39:05, 38.03s/it]
Epoch 149 | KGC loss: 12.307292, DiffHEG loss 186.696525:  37%|███▋      | 149/400 [1:35:29<2:39:05, 38.03s/it]
Epoch 149 | KGC loss: 12.307292, DiffHEG loss 186.696525:  38%|███▊      | 150/400 [1:35:29<2:38:24, 38.02s/it]
Epoch 150 | KGC loss: 12.234714, DiffHEG loss 186.731495:  38%|███▊      | 150/400 [1:36:08<2:38:24, 38.02s/it]
Epoch 150 | KGC loss: 12.234714, DiffHEG loss 186.731495:  38%|███▊      | 151/400 [1:36:08<2:37:58, 38.07s/it]
Epoch 151 | KGC loss: 12.369493, DiffHEG loss 186.703176:  38%|███▊      | 151/400 [1:36:46<2:37:58, 38.07s/it]
Epoch 151 | KGC loss: 12.369493, DiffHEG loss 186.703176:  38%|███▊      | 152/400 [1:36:46<2:37:20, 38.07s/it]
Epoch 152 | KGC loss: 12.272629, DiffHEG loss 186.695113:  38%|███▊      | 152/400 [1:37:24<2:37:20, 38.07s/it]
Epoch 152 | KGC loss: 12.272629, DiffHEG loss 186.695113:  38%|███▊      | 153/400 [1:37:24<2:36:42, 38.07s/it]
Epoch 153 | KGC loss: 12.378912, DiffHEG loss 186.694896:  38%|███▊      | 153/400 [1:38:02<2:36:42, 38.07s/it]
Epoch 153 | KGC loss: 12.378912, DiffHEG loss 186.694896:  38%|███▊      | 154/400 [1:38:02<2:35:58, 38.04s/it]
Epoch 154 | KGC loss: 12.374290, DiffHEG loss 186.713974:  38%|███▊      | 154/400 [1:38:40<2:35:58, 38.04s/it]
Epoch 154 | KGC loss: 12.374290, DiffHEG loss 186.713974:  39%|███▉      | 155/400 [1:38:40<2:35:24, 38.06s/it]
Epoch 155 | KGC loss: 12.414991, DiffHEG loss 186.709193:  39%|███▉      | 155/400 [1:39:18<2:35:24, 38.06s/it]
Epoch 155 | KGC loss: 12.414991, DiffHEG loss 186.709193:  39%|███▉      | 156/400 [1:39:18<2:34:41, 38.04s/it]
Epoch 156 | KGC loss: 12.290557, DiffHEG loss 186.721484:  39%|███▉      | 156/400 [1:39:56<2:34:41, 38.04s/it]
Epoch 156 | KGC loss: 12.290557, DiffHEG loss 186.721484:  39%|███▉      | 157/400 [1:39:56<2:34:04, 38.05s/it]
Epoch 157 | KGC loss: 12.317837, DiffHEG loss 186.711295:  39%|███▉      | 157/400 [1:40:34<2:34:04, 38.05s/it]
Epoch 157 | KGC loss: 12.317837, DiffHEG loss 186.711295:  40%|███▉      | 158/400 [1:40:34<2:33:25, 38.04s/it]
Epoch 158 | KGC loss: 12.265220, DiffHEG loss 186.724613:  40%|███▉      | 158/400 [1:41:12<2:33:25, 38.04s/it]
Epoch 158 | KGC loss: 12.265220, DiffHEG loss 186.724613:  40%|███▉      | 159/400 [1:41:12<2:32:49, 38.05s/it]
Epoch 159 | KGC loss: 12.349496, DiffHEG loss 186.716983:  40%|███▉      | 159/400 [1:41:50<2:32:49, 38.05s/it]
Epoch 159 | KGC loss: 12.349496, DiffHEG loss 186.716983:  40%|████      | 160/400 [1:41:50<2:32:11, 38.05s/it]
Epoch 160 | KGC loss: 12.277007, DiffHEG loss 186.716372:  40%|████      | 160/400 [1:42:28<2:32:11, 38.05s/it]
Epoch 160 | KGC loss: 12.277007, DiffHEG loss 186.716372:  40%|████      | 161/400 [1:42:28<2:31:40, 38.08s/it]
Epoch 161 | KGC loss: 12.350852, DiffHEG loss 186.713006:  40%|████      | 161/400 [1:43:06<2:31:40, 38.08s/it]
Epoch 161 | KGC loss: 12.350852, DiffHEG loss 186.713006:  40%|████      | 162/400 [1:43:06<2:31:11, 38.11s/it]
Epoch 162 | KGC loss: 12.267060, DiffHEG loss 186.706602:  40%|████      | 162/400 [1:43:44<2:31:11, 38.11s/it]
Epoch 162 | KGC loss: 12.267060, DiffHEG loss 186.706602:  41%|████      | 163/400 [1:43:44<2:30:30, 38.10s/it]
Epoch 163 | KGC loss: 12.352320, DiffHEG loss 186.704259:  41%|████      | 163/400 [1:44:22<2:30:30, 38.10s/it]
Epoch 163 | KGC loss: 12.352320, DiffHEG loss 186.704259:  41%|████      | 164/400 [1:44:22<2:29:46, 38.08s/it]
Epoch 164 | KGC loss: 12.287825, DiffHEG loss 186.710866:  41%|████      | 164/400 [1:45:01<2:29:46, 38.08s/it]
Epoch 164 | KGC loss: 12.287825, DiffHEG loss 186.710866:  41%|████▏     | 165/400 [1:45:01<2:29:10, 38.09s/it]
Epoch 165 | KGC loss: 12.285970, DiffHEG loss 186.706283:  41%|████▏     | 165/400 [1:45:39<2:29:10, 38.09s/it]
Epoch 165 | KGC loss: 12.285970, DiffHEG loss 186.706283:  42%|████▏     | 166/400 [1:45:39<2:28:34, 38.09s/it]
Epoch 166 | KGC loss: 12.319333, DiffHEG loss 186.709022:  42%|████▏     | 166/400 [1:46:17<2:28:34, 38.09s/it]
Epoch 166 | KGC loss: 12.319333, DiffHEG loss 186.709022:  42%|████▏     | 167/400 [1:46:17<2:27:51, 38.07s/it]
Epoch 167 | KGC loss: 12.376662, DiffHEG loss 186.709565:  42%|████▏     | 167/400 [1:46:55<2:27:51, 38.07s/it]
Epoch 167 | KGC loss: 12.376662, DiffHEG loss 186.709565:  42%|████▏     | 168/400 [1:46:55<2:27:17, 38.09s/it]
Epoch 168 | KGC loss: 12.267865, DiffHEG loss 186.713739:  42%|████▏     | 168/400 [1:47:33<2:27:17, 38.09s/it]
Epoch 168 | KGC loss: 12.267865, DiffHEG loss 186.713739:  42%|████▏     | 169/400 [1:47:33<2:26:34, 38.07s/it]
Epoch 169 | KGC loss: 12.308286, DiffHEG loss 186.711132:  42%|████▏     | 169/400 [1:48:11<2:26:34, 38.07s/it]
Epoch 169 | KGC loss: 12.308286, DiffHEG loss 186.711132:  42%|████▎     | 170/400 [1:48:11<2:26:03, 38.10s/it]
Epoch 170 | KGC loss: 12.253666, DiffHEG loss 186.705159:  42%|████▎     | 170/400 [1:48:49<2:26:03, 38.10s/it]
Epoch 170 | KGC loss: 12.253666, DiffHEG loss 186.705159:  43%|████▎     | 171/400 [1:48:49<2:25:23, 38.10s/it]
Epoch 171 | KGC loss: 12.219104, DiffHEG loss 186.711864:  43%|████▎     | 171/400 [1:49:27<2:25:23, 38.10s/it]
Epoch 171 | KGC loss: 12.219104, DiffHEG loss 186.711864:  43%|████▎     | 172/400 [1:49:27<2:24:45, 38.09s/it]
Epoch 172 | KGC loss: 12.181673, DiffHEG loss 186.710909:  43%|████▎     | 172/400 [1:50:05<2:24:45, 38.09s/it]
Epoch 172 | KGC loss: 12.181673, DiffHEG loss 186.710909:  43%|████▎     | 173/400 [1:50:05<2:24:13, 38.12s/it]
Epoch 173 | KGC loss: 12.251927, DiffHEG loss 186.703224:  43%|████▎     | 173/400 [1:50:44<2:24:13, 38.12s/it]
Epoch 173 | KGC loss: 12.251927, DiffHEG loss 186.703224:  44%|████▎     | 174/400 [1:50:44<2:23:41, 38.15s/it]
Epoch 174 | KGC loss: 12.159127, DiffHEG loss 186.701248:  44%|████▎     | 174/400 [1:51:22<2:23:41, 38.15s/it]
Epoch 174 | KGC loss: 12.159127, DiffHEG loss 186.701248:  44%|████▍     | 175/400 [1:51:22<2:22:57, 38.12s/it]
Epoch 175 | KGC loss: 12.243233, DiffHEG loss 186.703873:  44%|████▍     | 175/400 [1:52:00<2:22:57, 38.12s/it]
Epoch 175 | KGC loss: 12.243233, DiffHEG loss 186.703873:  44%|████▍     | 176/400 [1:52:00<2:22:15, 38.11s/it]
Epoch 176 | KGC loss: 12.148655, DiffHEG loss 186.687384:  44%|████▍     | 176/400 [1:52:38<2:22:15, 38.11s/it]
Epoch 176 | KGC loss: 12.148655, DiffHEG loss 186.687384:  44%|████▍     | 177/400 [1:52:38<2:21:35, 38.10s/it]
Epoch 177 | KGC loss: 12.170651, DiffHEG loss 186.715636:  44%|████▍     | 177/400 [1:53:16<2:21:35, 38.10s/it]
Epoch 177 | KGC loss: 12.170651, DiffHEG loss 186.715636:  44%|████▍     | 178/400 [1:53:16<2:20:49, 38.06s/it]
Epoch 178 | KGC loss: 12.133584, DiffHEG loss 186.711451:  44%|████▍     | 178/400 [1:53:54<2:20:49, 38.06s/it]
Epoch 178 | KGC loss: 12.133584, DiffHEG loss 186.711451:  45%|████▍     | 179/400 [1:53:54<2:20:07, 38.04s/it]
Epoch 179 | KGC loss: 12.176723, DiffHEG loss 186.711151:  45%|████▍     | 179/400 [1:54:32<2:20:07, 38.04s/it]
Epoch 179 | KGC loss: 12.176723, DiffHEG loss 186.711151:  45%|████▌     | 180/400 [1:54:32<2:19:31, 38.05s/it]
Epoch 180 | KGC loss: 12.095360, DiffHEG loss 186.710698:  45%|████▌     | 180/400 [1:55:10<2:19:31, 38.05s/it]
Epoch 180 | KGC loss: 12.095360, DiffHEG loss 186.710698:  45%|████▌     | 181/400 [1:55:10<2:18:50, 38.04s/it]
Epoch 181 | KGC loss: 12.182934, DiffHEG loss 186.708112:  45%|████▌     | 181/400 [1:55:48<2:18:50, 38.04s/it]
Epoch 181 | KGC loss: 12.182934, DiffHEG loss 186.708112:  46%|████▌     | 182/400 [1:55:48<2:18:09, 38.03s/it]
Epoch 182 | KGC loss: 12.017272, DiffHEG loss 186.710749:  46%|████▌     | 182/400 [1:56:26<2:18:09, 38.03s/it]
Epoch 182 | KGC loss: 12.017272, DiffHEG loss 186.710749:  46%|████▌     | 183/400 [1:56:26<2:17:33, 38.03s/it]
Epoch 183 | KGC loss: 12.111638, DiffHEG loss 186.697710:  46%|████▌     | 183/400 [1:57:04<2:17:33, 38.03s/it]
Epoch 183 | KGC loss: 12.111638, DiffHEG loss 186.697710:  46%|████▌     | 184/400 [1:57:04<2:16:58, 38.05s/it]
Epoch 184 | KGC loss: 11.928456, DiffHEG loss 186.707910:  46%|████▌     | 184/400 [1:57:42<2:16:58, 38.05s/it]
Epoch 184 | KGC loss: 11.928456, DiffHEG loss 186.707910:  46%|████▋     | 185/400 [1:57:42<2:16:22, 38.06s/it]
Epoch 185 | KGC loss: 11.994109, DiffHEG loss 186.712245:  46%|████▋     | 185/400 [1:58:20<2:16:22, 38.06s/it]
Epoch 185 | KGC loss: 11.994109, DiffHEG loss 186.712245:  46%|████▋     | 186/400 [1:58:20<2:15:44, 38.06s/it]
Epoch 186 | KGC loss: 11.909247, DiffHEG loss 186.722270:  46%|████▋     | 186/400 [1:58:58<2:15:44, 38.06s/it]
Epoch 186 | KGC loss: 11.909247, DiffHEG loss 186.722270:  47%|████▋     | 187/400 [1:58:58<2:15:15, 38.10s/it]
Epoch 187 | KGC loss: 11.955112, DiffHEG loss 186.709846:  47%|████▋     | 187/400 [1:59:37<2:15:15, 38.10s/it]
Epoch 187 | KGC loss: 11.955112, DiffHEG loss 186.709846:  47%|████▋     | 188/400 [1:59:37<2:14:40, 38.11s/it]
Epoch 188 | KGC loss: 11.915651, DiffHEG loss 186.719918:  47%|████▋     | 188/400 [2:00:15<2:14:40, 38.11s/it]
Epoch 188 | KGC loss: 11.915651, DiffHEG loss 186.719918:  47%|████▋     | 189/400 [2:00:15<2:13:56, 38.09s/it]
Epoch 189 | KGC loss: 11.864640, DiffHEG loss 186.721091:  47%|████▋     | 189/400 [2:00:53<2:13:56, 38.09s/it]
Epoch 189 | KGC loss: 11.864640, DiffHEG loss 186.721091:  48%|████▊     | 190/400 [2:00:53<2:13:15, 38.07s/it]
Epoch 190 | KGC loss: 11.830317, DiffHEG loss 186.707659:  48%|████▊     | 190/400 [2:01:31<2:13:15, 38.07s/it]
Epoch 190 | KGC loss: 11.830317, DiffHEG loss 186.707659:  48%|████▊     | 191/400 [2:01:31<2:12:36, 38.07s/it]
Epoch 191 | KGC loss: 11.921833, DiffHEG loss 186.714918:  48%|████▊     | 191/400 [2:02:09<2:12:36, 38.07s/it]
Epoch 191 | KGC loss: 11.921833, DiffHEG loss 186.714918:  48%|████▊     | 192/400 [2:02:09<2:12:01, 38.09s/it]
Epoch 192 | KGC loss: 11.792395, DiffHEG loss 186.720736:  48%|████▊     | 192/400 [2:02:47<2:12:01, 38.09s/it]
Epoch 192 | KGC loss: 11.792395, DiffHEG loss 186.720736:  48%|████▊     | 193/400 [2:02:47<2:11:19, 38.07s/it]
Epoch 193 | KGC loss: 11.782023, DiffHEG loss 186.702909:  48%|████▊     | 193/400 [2:03:25<2:11:19, 38.07s/it]
Epoch 193 | KGC loss: 11.782023, DiffHEG loss 186.702909:  48%|████▊     | 194/400 [2:03:25<2:10:41, 38.07s/it]
Epoch 194 | KGC loss: 11.846073, DiffHEG loss 186.711084:  48%|████▊     | 194/400 [2:04:03<2:10:41, 38.07s/it]
Epoch 194 | KGC loss: 11.846073, DiffHEG loss 186.711084:  49%|████▉     | 195/400 [2:04:03<2:10:03, 38.07s/it]
Epoch 195 | KGC loss: 11.660207, DiffHEG loss 186.721686:  49%|████▉     | 195/400 [2:04:41<2:10:03, 38.07s/it]
Epoch 195 | KGC loss: 11.660207, DiffHEG loss 186.721686:  49%|████▉     | 196/400 [2:04:41<2:09:21, 38.04s/it]
Epoch 196 | KGC loss: 11.612893, DiffHEG loss 186.701201:  49%|████▉     | 196/400 [2:05:19<2:09:21, 38.04s/it]
Epoch 196 | KGC loss: 11.612893, DiffHEG loss 186.701201:  49%|████▉     | 197/400 [2:05:19<2:08:40, 38.03s/it]
Epoch 197 | KGC loss: 11.694776, DiffHEG loss 186.702996:  49%|████▉     | 197/400 [2:05:57<2:08:40, 38.03s/it]
Epoch 197 | KGC loss: 11.694776, DiffHEG loss 186.702996:  50%|████▉     | 198/400 [2:05:57<2:08:02, 38.03s/it]
Epoch 198 | KGC loss: 11.584703, DiffHEG loss 186.700827:  50%|████▉     | 198/400 [2:06:35<2:08:02, 38.03s/it]
Epoch 198 | KGC loss: 11.584703, DiffHEG loss 186.700827:  50%|████▉     | 199/400 [2:06:35<2:07:20, 38.01s/it]
Epoch 199 | KGC loss: 11.913396, DiffHEG loss 186.694824:  50%|████▉     | 199/400 [2:07:13<2:07:20, 38.01s/it]
Epoch 199 | KGC loss: 11.913396, DiffHEG loss 186.694824:  50%|█████     | 200/400 [2:07:13<2:06:40, 38.00s/it]
Epoch 200 | KGC loss: 11.715148, DiffHEG loss 186.703382:  50%|█████     | 200/400 [2:07:51<2:06:40, 38.00s/it]
Epoch 200 | KGC loss: 11.715148, DiffHEG loss 186.703382:  50%|█████     | 201/400 [2:07:51<2:06:03, 38.01s/it]
Epoch 201 | KGC loss: 11.690559, DiffHEG loss 186.717284:  50%|█████     | 201/400 [2:08:29<2:06:03, 38.01s/it]
Epoch 201 | KGC loss: 11.690559, DiffHEG loss 186.717284:  50%|█████     | 202/400 [2:08:29<2:05:28, 38.03s/it]
Epoch 202 | KGC loss: 11.581110, DiffHEG loss 186.704216:  50%|█████     | 202/400 [2:09:07<2:05:28, 38.03s/it]
Epoch 202 | KGC loss: 11.581110, DiffHEG loss 186.704216:  51%|█████     | 203/400 [2:09:07<2:04:53, 38.04s/it]
Epoch 203 | KGC loss: 11.520238, DiffHEG loss 186.711813:  51%|█████     | 203/400 [2:09:45<2:04:53, 38.04s/it]
Epoch 203 | KGC loss: 11.520238, DiffHEG loss 186.711813:  51%|█████     | 204/400 [2:09:45<2:04:15, 38.04s/it]
Epoch 204 | KGC loss: 11.398443, DiffHEG loss 186.694706:  51%|█████     | 204/400 [2:10:23<2:04:15, 38.04s/it]
Epoch 204 | KGC loss: 11.398443, DiffHEG loss 186.694706:  51%|█████▏    | 205/400 [2:10:23<2:03:41, 38.06s/it]
Epoch 205 | KGC loss: 11.389803, DiffHEG loss 186.713147:  51%|█████▏    | 205/400 [2:11:01<2:03:41, 38.06s/it]
Epoch 205 | KGC loss: 11.389803, DiffHEG loss 186.713147:  52%|█████▏    | 206/400 [2:11:01<2:03:07, 38.08s/it]
Epoch 206 | KGC loss: 11.340002, DiffHEG loss 186.706408:  52%|█████▏    | 206/400 [2:11:39<2:03:07, 38.08s/it]
Epoch 206 | KGC loss: 11.340002, DiffHEG loss 186.706408:  52%|█████▏    | 207/400 [2:11:39<2:02:24, 38.05s/it]
Epoch 207 | KGC loss: 11.328456, DiffHEG loss 186.714126:  52%|█████▏    | 207/400 [2:12:17<2:02:24, 38.05s/it]
Epoch 207 | KGC loss: 11.328456, DiffHEG loss 186.714126:  52%|█████▏    | 208/400 [2:12:17<2:01:40, 38.02s/it]
Epoch 208 | KGC loss: 11.255259, DiffHEG loss 186.705830:  52%|█████▏    | 208/400 [2:12:55<2:01:40, 38.02s/it]
Epoch 208 | KGC loss: 11.255259, DiffHEG loss 186.705830:  52%|█████▏    | 209/400 [2:12:55<2:01:03, 38.03s/it]
Epoch 209 | KGC loss: 11.277042, DiffHEG loss 186.718228:  52%|█████▏    | 209/400 [2:13:33<2:01:03, 38.03s/it]
Epoch 209 | KGC loss: 11.277042, DiffHEG loss 186.718228:  52%|█████▎    | 210/400 [2:13:33<2:00:21, 38.01s/it]
Epoch 210 | KGC loss: 11.065559, DiffHEG loss 186.693240:  52%|█████▎    | 210/400 [2:14:11<2:00:21, 38.01s/it]
Epoch 210 | KGC loss: 11.065559, DiffHEG loss 186.693240:  53%|█████▎    | 211/400 [2:14:11<1:59:53, 38.06s/it]
Epoch 211 | KGC loss: 11.289481, DiffHEG loss 186.695261:  53%|█████▎    | 211/400 [2:14:50<1:59:53, 38.06s/it]
Epoch 211 | KGC loss: 11.289481, DiffHEG loss 186.695261:  53%|█████▎    | 212/400 [2:14:50<1:59:23, 38.11s/it]
Epoch 212 | KGC loss: 14.457950, DiffHEG loss 186.710903:  53%|█████▎    | 212/400 [2:15:28<1:59:23, 38.11s/it]
Epoch 212 | KGC loss: 14.457950, DiffHEG loss 186.710903:  53%|█████▎    | 213/400 [2:15:28<1:58:47, 38.12s/it]
Epoch 213 | KGC loss: 12.631640, DiffHEG loss 186.708542:  53%|█████▎    | 213/400 [2:16:06<1:58:47, 38.12s/it]
Epoch 213 | KGC loss: 12.631640, DiffHEG loss 186.708542:  54%|█████▎    | 214/400 [2:16:06<1:58:10, 38.12s/it]
Epoch 214 | KGC loss: 11.773838, DiffHEG loss 186.708479:  54%|█████▎    | 214/400 [2:16:44<1:58:10, 38.12s/it]
Epoch 214 | KGC loss: 11.773838, DiffHEG loss 186.708479:  54%|█████▍    | 215/400 [2:16:44<1:57:37, 38.15s/it]
Epoch 215 | KGC loss: 11.349589, DiffHEG loss 186.712782:  54%|█████▍    | 215/400 [2:17:22<1:57:37, 38.15s/it]
Epoch 215 | KGC loss: 11.349589, DiffHEG loss 186.712782:  54%|█████▍    | 216/400 [2:17:22<1:56:53, 38.12s/it]
Epoch 216 | KGC loss: 11.133461, DiffHEG loss 186.718804:  54%|█████▍    | 216/400 [2:18:00<1:56:53, 38.12s/it]
Epoch 216 | KGC loss: 11.133461, DiffHEG loss 186.718804:  54%|█████▍    | 217/400 [2:18:00<1:56:08, 38.08s/it]
Epoch 217 | KGC loss: 11.069874, DiffHEG loss 186.704320:  54%|█████▍    | 217/400 [2:18:38<1:56:08, 38.08s/it]
Epoch 217 | KGC loss: 11.069874, DiffHEG loss 186.704320:  55%|█████▍    | 218/400 [2:18:38<1:55:34, 38.10s/it]
Epoch 218 | KGC loss: 10.851867, DiffHEG loss 186.706618:  55%|█████▍    | 218/400 [2:19:16<1:55:34, 38.10s/it]
Epoch 218 | KGC loss: 10.851867, DiffHEG loss 186.706618:  55%|█████▍    | 219/400 [2:19:16<1:54:54, 38.09s/it]
Epoch 219 | KGC loss: 10.918655, DiffHEG loss 186.698389:  55%|█████▍    | 219/400 [2:19:54<1:54:54, 38.09s/it]
Epoch 219 | KGC loss: 10.918655, DiffHEG loss 186.698389:  55%|█████▌    | 220/400 [2:19:54<1:54:12, 38.07s/it]
Epoch 220 | KGC loss: 10.726562, DiffHEG loss 186.699466:  55%|█████▌    | 220/400 [2:20:33<1:54:12, 38.07s/it]
Epoch 220 | KGC loss: 10.726562, DiffHEG loss 186.699466:  55%|█████▌    | 221/400 [2:20:33<1:53:37, 38.09s/it]
Epoch 221 | KGC loss: 10.732934, DiffHEG loss 186.713982:  55%|█████▌    | 221/400 [2:21:11<1:53:37, 38.09s/it]
Epoch 221 | KGC loss: 10.732934, DiffHEG loss 186.713982:  56%|█████▌    | 222/400 [2:21:11<1:53:06, 38.12s/it]
Epoch 222 | KGC loss: 10.680379, DiffHEG loss 186.699840:  56%|█████▌    | 222/400 [2:21:49<1:53:06, 38.12s/it]
Epoch 222 | KGC loss: 10.680379, DiffHEG loss 186.699840:  56%|█████▌    | 223/400 [2:21:49<1:52:32, 38.15s/it]
Epoch 223 | KGC loss: 10.809234, DiffHEG loss 186.709806:  56%|█████▌    | 223/400 [2:22:27<1:52:32, 38.15s/it]
Epoch 223 | KGC loss: 10.809234, DiffHEG loss 186.709806:  56%|█████▌    | 224/400 [2:22:27<1:51:45, 38.10s/it]
Epoch 224 | KGC loss: 10.620861, DiffHEG loss 186.705104:  56%|█████▌    | 224/400 [2:23:05<1:51:45, 38.10s/it]
