train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.1 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 10.0000%
  applied_additional_missing_rate: 9.9984%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 1284
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 1284 (9.9984%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 523.815854, DiffHEG loss 268.545849:   0%|          | 0/400 [00:37<?, ?it/s]
Epoch 0 | KGC loss: 523.815854, DiffHEG loss 268.545849:   0%|          | 1/400 [00:37<4:12:29, 37.97s/it]
Epoch 1 | KGC loss: 25.645028, DiffHEG loss 187.841392:   0%|          | 1/400 [01:15<4:12:29, 37.97s/it] 
Epoch 1 | KGC loss: 25.645028, DiffHEG loss 187.841392:   0%|          | 2/400 [01:15<4:11:44, 37.95s/it]
Epoch 2 | KGC loss: 18.656770, DiffHEG loss 186.860391:   0%|          | 2/400 [01:53<4:11:44, 37.95s/it]
Epoch 2 | KGC loss: 18.656770, DiffHEG loss 186.860391:   1%|          | 3/400 [01:53<4:11:28, 38.01s/it]
Epoch 3 | KGC loss: 16.238337, DiffHEG loss 186.799427:   1%|          | 3/400 [02:32<4:11:28, 38.01s/it]
Epoch 3 | KGC loss: 16.238337, DiffHEG loss 186.799427:   1%|          | 4/400 [02:32<4:11:22, 38.09s/it]
Epoch 4 | KGC loss: 14.795549, DiffHEG loss 186.810585:   1%|          | 4/400 [03:10<4:11:22, 38.09s/it]
Epoch 4 | KGC loss: 14.795549, DiffHEG loss 186.810585:   1%|▏         | 5/400 [03:10<4:11:01, 38.13s/it]
Epoch 5 | KGC loss: 14.233018, DiffHEG loss 186.839290:   1%|▏         | 5/400 [03:48<4:11:01, 38.13s/it]
Epoch 5 | KGC loss: 14.233018, DiffHEG loss 186.839290:   2%|▏         | 6/400 [03:48<4:10:33, 38.16s/it]
Epoch 6 | KGC loss: 13.776658, DiffHEG loss 186.898071:   2%|▏         | 6/400 [04:26<4:10:33, 38.16s/it]
Epoch 6 | KGC loss: 13.776658, DiffHEG loss 186.898071:   2%|▏         | 7/400 [04:26<4:10:02, 38.17s/it]
Epoch 146 | KGC loss: 13.826332, DiffHEG loss 186.710166:  36%|███▋      | 146/400 [1:33:02<2:39:51, 37.76s/it]
Epoch 146 | KGC loss: 13.826332, DiffHEG loss 186.710166:  37%|███▋      | 147/400 [1:33:02<2:39:15, 37.77s/it]
Epoch 147 | KGC loss: 13.859884, DiffHEG loss 186.706537:  37%|███▋      | 147/400 [1:33:40<2:39:15, 37.77s/it]
Epoch 147 | KGC loss: 13.859884, DiffHEG loss 186.706537:  37%|███▋      | 148/400 [1:33:40<2:38:39, 37.78s/it]
Epoch 148 | KGC loss: 13.719212, DiffHEG loss 186.746931:  37%|███▋      | 148/400 [1:34:18<2:38:39, 37.78s/it]
Epoch 148 | KGC loss: 13.719212, DiffHEG loss 186.746931:  37%|███▋      | 149/400 [1:34:18<2:38:01, 37.78s/it]
Epoch 149 | KGC loss: 13.761804, DiffHEG loss 186.727395:  37%|███▋      | 149/400 [1:34:55<2:38:01, 37.78s/it]
Epoch 149 | KGC loss: 13.761804, DiffHEG loss 186.727395:  38%|███▊      | 150/400 [1:34:55<2:37:25, 37.78s/it]
Epoch 150 | KGC loss: 13.634722, DiffHEG loss 186.735768:  38%|███▊      | 150/400 [1:35:33<2:37:25, 37.78s/it]
Epoch 150 | KGC loss: 13.634722, DiffHEG loss 186.735768:  38%|███▊      | 151/400 [1:35:33<2:36:48, 37.78s/it]
Epoch 151 | KGC loss: 13.788942, DiffHEG loss 186.723952:  38%|███▊      | 151/400 [1:36:11<2:36:48, 37.78s/it]
Epoch 151 | KGC loss: 13.788942, DiffHEG loss 186.723952:  38%|███▊      | 152/400 [1:36:11<2:36:10, 37.78s/it]
Epoch 152 | KGC loss: 13.700403, DiffHEG loss 186.733109:  38%|███▊      | 152/400 [1:36:49<2:36:10, 37.78s/it]
Epoch 152 | KGC loss: 13.700403, DiffHEG loss 186.733109:  38%|███▊      | 153/400 [1:36:49<2:35:32, 37.78s/it]
Epoch 153 | KGC loss: 13.790551, DiffHEG loss 186.698789:  38%|███▊      | 153/400 [1:37:27<2:35:32, 37.78s/it]
Epoch 153 | KGC loss: 13.790551, DiffHEG loss 186.698789:  38%|███▊      | 154/400 [1:37:27<2:34:55, 37.78s/it]
Epoch 154 | KGC loss: 13.743584, DiffHEG loss 186.725815:  38%|███▊      | 154/400 [1:38:04<2:34:55, 37.78s/it]
Epoch 154 | KGC loss: 13.743584, DiffHEG loss 186.725815:  39%|███▉      | 155/400 [1:38:04<2:34:18, 37.79s/it]
Epoch 155 | KGC loss: 13.820989, DiffHEG loss 186.722468:  39%|███▉      | 155/400 [1:38:42<2:34:18, 37.79s/it]
Epoch 155 | KGC loss: 13.820989, DiffHEG loss 186.722468:  39%|███▉      | 156/400 [1:38:42<2:33:39, 37.79s/it]
Epoch 156 | KGC loss: 13.719154, DiffHEG loss 186.728379:  39%|███▉      | 156/400 [1:39:20<2:33:39, 37.79s/it]
Epoch 156 | KGC loss: 13.719154, DiffHEG loss 186.728379:  39%|███▉      | 157/400 [1:39:20<2:33:02, 37.79s/it]
Epoch 157 | KGC loss: 13.727171, DiffHEG loss 186.730365:  39%|███▉      | 157/400 [1:39:58<2:33:02, 37.79s/it]
Epoch 157 | KGC loss: 13.727171, DiffHEG loss 186.730365:  40%|███▉      | 158/400 [1:39:58<2:32:25, 37.79s/it]
Epoch 158 | KGC loss: 13.693920, DiffHEG loss 186.747897:  40%|███▉      | 158/400 [1:40:36<2:32:25, 37.79s/it]
Epoch 158 | KGC loss: 13.693920, DiffHEG loss 186.747897:  40%|███▉      | 159/400 [1:40:36<2:31:46, 37.78s/it]
Epoch 159 | KGC loss: 13.806382, DiffHEG loss 186.743109:  40%|███▉      | 159/400 [1:41:13<2:31:46, 37.78s/it]
Epoch 159 | KGC loss: 13.806382, DiffHEG loss 186.743109:  40%|████      | 160/400 [1:41:13<2:31:06, 37.78s/it]
Epoch 160 | KGC loss: 13.652409, DiffHEG loss 186.722075:  40%|████      | 160/400 [1:41:51<2:31:06, 37.78s/it]
Epoch 160 | KGC loss: 13.652409, DiffHEG loss 186.722075:  40%|████      | 161/400 [1:41:51<2:30:30, 37.78s/it]
Epoch 161 | KGC loss: 13.691625, DiffHEG loss 186.718930:  40%|████      | 161/400 [1:42:29<2:30:30, 37.78s/it]
Epoch 161 | KGC loss: 13.691625, DiffHEG loss 186.718930:  40%|████      | 162/400 [1:42:29<2:29:56, 37.80s/it]
Epoch 162 | KGC loss: 13.793969, DiffHEG loss 186.720437:  40%|████      | 162/400 [1:43:07<2:29:56, 37.80s/it]
Epoch 162 | KGC loss: 13.793969, DiffHEG loss 186.720437:  41%|████      | 163/400 [1:43:07<2:29:16, 37.79s/it]
Epoch 163 | KGC loss: 13.805230, DiffHEG loss 186.724984:  41%|████      | 163/400 [1:43:45<2:29:16, 37.79s/it]
Epoch 163 | KGC loss: 13.805230, DiffHEG loss 186.724984:  41%|████      | 164/400 [1:43:45<2:28:39, 37.79s/it]
Epoch 164 | KGC loss: 13.732633, DiffHEG loss 186.728177:  41%|████      | 164/400 [1:44:22<2:28:39, 37.79s/it]
Epoch 164 | KGC loss: 13.732633, DiffHEG loss 186.728177:  41%|████▏     | 165/400 [1:44:22<2:28:01, 37.79s/it]
Epoch 165 | KGC loss: 13.830150, DiffHEG loss 186.714968:  41%|████▏     | 165/400 [1:45:00<2:28:01, 37.79s/it]
Epoch 165 | KGC loss: 13.830150, DiffHEG loss 186.714968:  42%|████▏     | 166/400 [1:45:00<2:27:21, 37.79s/it]
Epoch 166 | KGC loss: 13.777639, DiffHEG loss 186.722194:  42%|████▏     | 166/400 [1:45:38<2:27:21, 37.79s/it]
Epoch 166 | KGC loss: 13.777639, DiffHEG loss 186.722194:  42%|████▏     | 167/400 [1:45:38<2:26:44, 37.79s/it]
Epoch 167 | KGC loss: 13.835739, DiffHEG loss 186.720295:  42%|████▏     | 167/400 [1:46:16<2:26:44, 37.79s/it]
Epoch 167 | KGC loss: 13.835739, DiffHEG loss 186.720295:  42%|████▏     | 168/400 [1:46:16<2:26:07, 37.79s/it]
Epoch 168 | KGC loss: 13.736292, DiffHEG loss 186.727404:  42%|████▏     | 168/400 [1:46:53<2:26:07, 37.79s/it]
Epoch 168 | KGC loss: 13.736292, DiffHEG loss 186.727404:  42%|████▏     | 169/400 [1:46:53<2:25:29, 37.79s/it]
Epoch 169 | KGC loss: 13.839430, DiffHEG loss 186.720451:  42%|████▏     | 169/400 [1:47:31<2:25:29, 37.79s/it]
Epoch 169 | KGC loss: 13.839430, DiffHEG loss 186.720451:  42%|████▎     | 170/400 [1:47:31<2:24:51, 37.79s/it]
Epoch 170 | KGC loss: 13.726194, DiffHEG loss 186.712625:  42%|████▎     | 170/400 [1:48:09<2:24:51, 37.79s/it]
Epoch 170 | KGC loss: 13.726194, DiffHEG loss 186.712625:  43%|████▎     | 171/400 [1:48:09<2:24:15, 37.80s/it]
Epoch 171 | KGC loss: 13.734316, DiffHEG loss 186.754405:  43%|████▎     | 171/400 [1:48:47<2:24:15, 37.80s/it]
Epoch 171 | KGC loss: 13.734316, DiffHEG loss 186.754405:  43%|████▎     | 172/400 [1:48:47<2:23:39, 37.80s/it]
Epoch 172 | KGC loss: 13.693394, DiffHEG loss 186.714856:  43%|████▎     | 172/400 [1:49:25<2:23:39, 37.80s/it]
Epoch 172 | KGC loss: 13.693394, DiffHEG loss 186.714856:  43%|████▎     | 173/400 [1:49:25<2:23:00, 37.80s/it]
Epoch 173 | KGC loss: 13.817673, DiffHEG loss 186.706640:  43%|████▎     | 173/400 [1:50:02<2:23:00, 37.80s/it]
Epoch 173 | KGC loss: 13.817673, DiffHEG loss 186.706640:  44%|████▎     | 174/400 [1:50:02<2:22:25, 37.81s/it]
Epoch 174 | KGC loss: 13.746707, DiffHEG loss 186.708044:  44%|████▎     | 174/400 [1:50:40<2:22:25, 37.81s/it]
Epoch 174 | KGC loss: 13.746707, DiffHEG loss 186.708044:  44%|████▍     | 175/400 [1:50:40<2:21:45, 37.80s/it]
Epoch 175 | KGC loss: 13.837040, DiffHEG loss 186.707393:  44%|████▍     | 175/400 [1:51:18<2:21:45, 37.80s/it]
Epoch 175 | KGC loss: 13.837040, DiffHEG loss 186.707393:  44%|████▍     | 176/400 [1:51:18<2:21:07, 37.80s/it]
Epoch 176 | KGC loss: 13.758830, DiffHEG loss 186.700005:  44%|████▍     | 176/400 [1:51:56<2:21:07, 37.80s/it]
Epoch 176 | KGC loss: 13.758830, DiffHEG loss 186.700005:  44%|████▍     | 177/400 [1:51:56<2:20:28, 37.80s/it]
Epoch 177 | KGC loss: 13.716706, DiffHEG loss 186.730055:  44%|████▍     | 177/400 [1:52:34<2:20:28, 37.80s/it]
Epoch 177 | KGC loss: 13.716706, DiffHEG loss 186.730055:  44%|████▍     | 178/400 [1:52:34<2:19:47, 37.78s/it]
Epoch 178 | KGC loss: 13.763393, DiffHEG loss 186.717948:  44%|████▍     | 178/400 [1:53:11<2:19:47, 37.78s/it]
Epoch 178 | KGC loss: 13.763393, DiffHEG loss 186.717948:  45%|████▍     | 179/400 [1:53:11<2:19:09, 37.78s/it]
Epoch 179 | KGC loss: 13.812783, DiffHEG loss 186.715651:  45%|████▍     | 179/400 [1:53:49<2:19:09, 37.78s/it]
Epoch 179 | KGC loss: 13.812783, DiffHEG loss 186.715651:  45%|████▌     | 180/400 [1:53:49<2:18:32, 37.78s/it]
Epoch 180 | KGC loss: 13.779208, DiffHEG loss 186.715201:  45%|████▌     | 180/400 [1:54:27<2:18:32, 37.78s/it]
Epoch 180 | KGC loss: 13.779208, DiffHEG loss 186.715201:  45%|████▌     | 181/400 [1:54:27<2:17:52, 37.77s/it]
Epoch 181 | KGC loss: 13.918905, DiffHEG loss 186.716045:  45%|████▌     | 181/400 [1:55:05<2:17:52, 37.77s/it]
Epoch 181 | KGC loss: 13.918905, DiffHEG loss 186.716045:  46%|████▌     | 182/400 [1:55:05<2:17:14, 37.77s/it]
Epoch 182 | KGC loss: 13.786920, DiffHEG loss 186.731214:  46%|████▌     | 182/400 [1:55:42<2:17:14, 37.77s/it]
Epoch 182 | KGC loss: 13.786920, DiffHEG loss 186.731214:  46%|████▌     | 183/400 [1:55:42<2:16:37, 37.78s/it]
Epoch 183 | KGC loss: 13.903562, DiffHEG loss 186.700962:  46%|████▌     | 183/400 [1:56:20<2:16:37, 37.78s/it]
Epoch 183 | KGC loss: 13.903562, DiffHEG loss 186.700962:  46%|████▌     | 184/400 [1:56:20<2:16:02, 37.79s/it]
Epoch 184 | KGC loss: 13.686612, DiffHEG loss 186.714362:  46%|████▌     | 184/400 [1:56:58<2:16:02, 37.79s/it]
Epoch 184 | KGC loss: 13.686612, DiffHEG loss 186.714362:  46%|████▋     | 185/400 [1:56:58<2:15:29, 37.81s/it]
Epoch 185 | KGC loss: 13.791305, DiffHEG loss 186.719756:  46%|████▋     | 185/400 [1:57:36<2:15:29, 37.81s/it]
Epoch 185 | KGC loss: 13.791305, DiffHEG loss 186.719756:  46%|████▋     | 186/400 [1:57:36<2:14:50, 37.81s/it]
Epoch 186 | KGC loss: 13.679003, DiffHEG loss 186.730575:  46%|████▋     | 186/400 [1:58:14<2:14:50, 37.81s/it]
Epoch 186 | KGC loss: 13.679003, DiffHEG loss 186.730575:  47%|████▋     | 187/400 [1:58:14<2:14:11, 37.80s/it]
Epoch 187 | KGC loss: 13.797315, DiffHEG loss 186.713870:  47%|████▋     | 187/400 [1:58:52<2:14:11, 37.80s/it]
Epoch 187 | KGC loss: 13.797315, DiffHEG loss 186.713870:  47%|████▋     | 188/400 [1:58:52<2:13:32, 37.80s/it]
Epoch 188 | KGC loss: 13.785253, DiffHEG loss 186.729736:  47%|████▋     | 188/400 [1:59:29<2:13:32, 37.80s/it]
Epoch 188 | KGC loss: 13.785253, DiffHEG loss 186.729736:  47%|████▋     | 189/400 [1:59:29<2:12:55, 37.80s/it]
Epoch 189 | KGC loss: 13.775359, DiffHEG loss 186.727120:  47%|████▋     | 189/400 [2:00:07<2:12:55, 37.80s/it]
Epoch 189 | KGC loss: 13.775359, DiffHEG loss 186.727120:  48%|████▊     | 190/400 [2:00:07<2:12:19, 37.81s/it]
Epoch 190 | KGC loss: 13.725057, DiffHEG loss 186.710581:  48%|████▊     | 190/400 [2:00:45<2:12:19, 37.81s/it]
Epoch 190 | KGC loss: 13.725057, DiffHEG loss 186.710581:  48%|████▊     | 191/400 [2:00:45<2:11:44, 37.82s/it]
Epoch 191 | KGC loss: 13.845626, DiffHEG loss 186.724438:  48%|████▊     | 191/400 [2:01:23<2:11:44, 37.82s/it]
Epoch 191 | KGC loss: 13.845626, DiffHEG loss 186.724438:  48%|████▊     | 192/400 [2:01:23<2:11:04, 37.81s/it]
Epoch 192 | KGC loss: 13.766301, DiffHEG loss 186.719888:  48%|████▊     | 192/400 [2:02:01<2:11:04, 37.81s/it]
Epoch 192 | KGC loss: 13.766301, DiffHEG loss 186.719888:  48%|████▊     | 193/400 [2:02:01<2:10:24, 37.80s/it]
Epoch 193 | KGC loss: 13.793802, DiffHEG loss 186.710680:  48%|████▊     | 193/400 [2:02:38<2:10:24, 37.80s/it]
Epoch 193 | KGC loss: 13.793802, DiffHEG loss 186.710680:  48%|████▊     | 194/400 [2:02:38<2:09:45, 37.79s/it]
Epoch 194 | KGC loss: 13.830303, DiffHEG loss 186.716521:  48%|████▊     | 194/400 [2:03:16<2:09:45, 37.79s/it]
Epoch 194 | KGC loss: 13.830303, DiffHEG loss 186.716521:  49%|████▉     | 195/400 [2:03:16<2:09:07, 37.79s/it]
Epoch 195 | KGC loss: 13.772826, DiffHEG loss 186.722742:  49%|████▉     | 195/400 [2:03:54<2:09:07, 37.79s/it]
Epoch 195 | KGC loss: 13.772826, DiffHEG loss 186.722742:  49%|████▉     | 196/400 [2:03:54<2:08:27, 37.78s/it]
Epoch 196 | KGC loss: 13.754227, DiffHEG loss 186.703873:  49%|████▉     | 196/400 [2:04:32<2:08:27, 37.78s/it]
Epoch 196 | KGC loss: 13.754227, DiffHEG loss 186.703873:  49%|████▉     | 197/400 [2:04:32<2:07:52, 37.79s/it]
Epoch 197 | KGC loss: 13.881497, DiffHEG loss 186.707553:  49%|████▉     | 197/400 [2:05:09<2:07:52, 37.79s/it]
Epoch 197 | KGC loss: 13.881497, DiffHEG loss 186.707553:  50%|████▉     | 198/400 [2:05:09<2:07:11, 37.78s/it]
Epoch 198 | KGC loss: 13.855123, DiffHEG loss 186.706970:  50%|████▉     | 198/400 [2:05:47<2:07:11, 37.78s/it]
Epoch 198 | KGC loss: 13.855123, DiffHEG loss 186.706970:  50%|████▉     | 199/400 [2:05:47<2:06:31, 37.77s/it]
Epoch 199 | KGC loss: 13.892433, DiffHEG loss 186.704991:  50%|████▉     | 199/400 [2:06:25<2:06:31, 37.77s/it]
Epoch 199 | KGC loss: 13.892433, DiffHEG loss 186.704991:  50%|█████     | 200/400 [2:06:25<2:05:52, 37.76s/it]
Epoch 200 | KGC loss: 13.726468, DiffHEG loss 186.707010:  50%|█████     | 200/400 [2:07:03<2:05:52, 37.76s/it]
Epoch 200 | KGC loss: 13.726468, DiffHEG loss 186.707010:  50%|█████     | 201/400 [2:07:03<2:05:12, 37.75s/it]
Epoch 201 | KGC loss: 13.800263, DiffHEG loss 186.720031:  50%|█████     | 201/400 [2:07:40<2:05:12, 37.75s/it]
Epoch 201 | KGC loss: 13.800263, DiffHEG loss 186.720031:  50%|█████     | 202/400 [2:07:40<2:04:34, 37.75s/it]
Epoch 202 | KGC loss: 13.724289, DiffHEG loss 186.716774:  50%|█████     | 202/400 [2:08:18<2:04:34, 37.75s/it]
Epoch 202 | KGC loss: 13.724289, DiffHEG loss 186.716774:  51%|█████     | 203/400 [2:08:18<2:03:54, 37.74s/it]
Epoch 203 | KGC loss: 13.814587, DiffHEG loss 186.720175:  51%|█████     | 203/400 [2:08:56<2:03:54, 37.74s/it]
Epoch 203 | KGC loss: 13.814587, DiffHEG loss 186.720175:  51%|█████     | 204/400 [2:08:56<2:03:17, 37.74s/it]
Epoch 204 | KGC loss: 13.690160, DiffHEG loss 186.698086:  51%|█████     | 204/400 [2:09:34<2:03:17, 37.74s/it]
Epoch 204 | KGC loss: 13.690160, DiffHEG loss 186.698086:  51%|█████▏    | 205/400 [2:09:34<2:02:39, 37.74s/it]
Epoch 205 | KGC loss: 13.709043, DiffHEG loss 186.713437:  51%|█████▏    | 205/400 [2:10:11<2:02:39, 37.74s/it]
Epoch 205 | KGC loss: 13.709043, DiffHEG loss 186.713437:  52%|█████▏    | 206/400 [2:10:11<2:01:59, 37.73s/it]
Epoch 206 | KGC loss: 13.660437, DiffHEG loss 186.710701:  52%|█████▏    | 206/400 [2:10:49<2:01:59, 37.73s/it]
Epoch 206 | KGC loss: 13.660437, DiffHEG loss 186.710701:  52%|█████▏    | 207/400 [2:10:49<2:01:20, 37.72s/it]
Epoch 207 | KGC loss: 13.770503, DiffHEG loss 186.721612:  52%|█████▏    | 207/400 [2:11:27<2:01:20, 37.72s/it]
Epoch 207 | KGC loss: 13.770503, DiffHEG loss 186.721612:  52%|█████▏    | 208/400 [2:11:27<2:00:41, 37.71s/it]
Epoch 208 | KGC loss: 13.754611, DiffHEG loss 186.711205:  52%|█████▏    | 208/400 [2:12:04<2:00:41, 37.71s/it]
Epoch 208 | KGC loss: 13.754611, DiffHEG loss 186.711205:  52%|█████▏    | 209/400 [2:12:04<2:00:02, 37.71s/it]
Epoch 209 | KGC loss: 13.769655, DiffHEG loss 186.722902:  52%|█████▏    | 209/400 [2:12:42<2:00:02, 37.71s/it]
Epoch 209 | KGC loss: 13.769655, DiffHEG loss 186.722902:  52%|█████▎    | 210/400 [2:12:42<1:59:24, 37.71s/it]
Epoch 210 | KGC loss: 13.629158, DiffHEG loss 186.702601:  52%|█████▎    | 210/400 [2:13:20<1:59:24, 37.71s/it]
Epoch 210 | KGC loss: 13.629158, DiffHEG loss 186.702601:  53%|█████▎    | 211/400 [2:13:20<1:58:48, 37.72s/it]
Epoch 211 | KGC loss: 13.747323, DiffHEG loss 186.704114:  53%|█████▎    | 211/400 [2:13:58<1:58:48, 37.72s/it]
Epoch 211 | KGC loss: 13.747323, DiffHEG loss 186.704114:  53%|█████▎    | 212/400 [2:13:58<1:58:10, 37.72s/it]
Epoch 212 | KGC loss: 13.619938, DiffHEG loss 186.713698:  53%|█████▎    | 212/400 [2:14:35<1:58:10, 37.72s/it]
Epoch 212 | KGC loss: 13.619938, DiffHEG loss 186.713698:  53%|█████▎    | 213/400 [2:14:35<1:57:32, 37.71s/it]
Epoch 213 | KGC loss: 13.682747, DiffHEG loss 186.713608:  53%|█████▎    | 213/400 [2:15:13<1:57:32, 37.71s/it]
Epoch 213 | KGC loss: 13.682747, DiffHEG loss 186.713608:  54%|█████▎    | 214/400 [2:15:13<1:56:56, 37.72s/it]
Epoch 214 | KGC loss: 13.579717, DiffHEG loss 186.712356:  54%|█████▎    | 214/400 [2:15:51<1:56:56, 37.72s/it]
Epoch 214 | KGC loss: 13.579717, DiffHEG loss 186.712356:  54%|█████▍    | 215/400 [2:15:51<1:56:17, 37.72s/it]
Epoch 215 | KGC loss: 13.513827, DiffHEG loss 186.716010:  54%|█████▍    | 215/400 [2:16:28<1:56:17, 37.72s/it]
Epoch 215 | KGC loss: 13.513827, DiffHEG loss 186.716010:  54%|█████▍    | 216/400 [2:16:28<1:55:40, 37.72s/it]
Epoch 216 | KGC loss: 13.505964, DiffHEG loss 186.721518:  54%|█████▍    | 216/400 [2:17:06<1:55:40, 37.72s/it]
Epoch 216 | KGC loss: 13.505964, DiffHEG loss 186.721518:  54%|█████▍    | 217/400 [2:17:06<1:55:01, 37.72s/it]
Epoch 217 | KGC loss: 13.565614, DiffHEG loss 186.708825:  54%|█████▍    | 217/400 [2:17:44<1:55:01, 37.72s/it]
Epoch 217 | KGC loss: 13.565614, DiffHEG loss 186.708825:  55%|█████▍    | 218/400 [2:17:44<1:54:23, 37.71s/it]
Epoch 218 | KGC loss: 13.450968, DiffHEG loss 186.708306:  55%|█████▍    | 218/400 [2:18:22<1:54:23, 37.71s/it]
Epoch 218 | KGC loss: 13.450968, DiffHEG loss 186.708306:  55%|█████▍    | 219/400 [2:18:22<1:53:47, 37.72s/it]
Epoch 219 | KGC loss: 13.563370, DiffHEG loss 186.699643:  55%|█████▍    | 219/400 [2:18:59<1:53:47, 37.72s/it]
Epoch 219 | KGC loss: 13.563370, DiffHEG loss 186.699643:  55%|█████▌    | 220/400 [2:18:59<1:53:09, 37.72s/it]
Epoch 220 | KGC loss: 13.427934, DiffHEG loss 186.702354:  55%|█████▌    | 220/400 [2:19:37<1:53:09, 37.72s/it]
Epoch 220 | KGC loss: 13.427934, DiffHEG loss 186.702354:  55%|█████▌    | 221/400 [2:19:37<1:52:35, 37.74s/it]
Epoch 221 | KGC loss: 13.525348, DiffHEG loss 186.718099:  55%|█████▌    | 221/400 [2:20:15<1:52:35, 37.74s/it]
Epoch 221 | KGC loss: 13.525348, DiffHEG loss 186.718099:  56%|█████▌    | 222/400 [2:20:15<1:51:59, 37.75s/it]
Epoch 222 | KGC loss: 13.432175, DiffHEG loss 186.705512:  56%|█████▌    | 222/400 [2:20:53<1:51:59, 37.75s/it]
Epoch 222 | KGC loss: 13.432175, DiffHEG loss 186.705512:  56%|█████▌    | 223/400 [2:20:53<1:51:19, 37.74s/it]
Epoch 223 | KGC loss: 13.542133, DiffHEG loss 186.713634:  56%|█████▌    | 223/400 [2:21:30<1:51:19, 37.74s/it]
Epoch 223 | KGC loss: 13.542133, DiffHEG loss 186.713634:  56%|█████▌    | 224/400 [2:21:30<1:50:43, 37.75s/it]
