train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=2 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | simulate_native_text_missing_rate=0.3 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Simulated native text missingness summary:
  requested_native_missing_rate: 30.0000%
  applied_native_missing_rate: 30.0031%
  available_text_before_simulation: 12842
  simulated_native_missing_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 409.065457, DiffHEG loss 255.085032:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 409.065457, DiffHEG loss 255.085032:   0%|          | 1/400 [00:38<4:13:09, 38.07s/it]
Epoch 1 | KGC loss: 30.716665, DiffHEG loss 187.182107:   0%|          | 1/400 [01:16<4:13:09, 38.07s/it] 
Epoch 1 | KGC loss: 30.716665, DiffHEG loss 187.182107:   0%|          | 2/400 [01:16<4:12:47, 38.11s/it]
Epoch 2 | KGC loss: 20.275582, DiffHEG loss 186.763985:   0%|          | 2/400 [01:54<4:12:47, 38.11s/it]
Epoch 2 | KGC loss: 20.275582, DiffHEG loss 186.763985:   1%|          | 3/400 [01:54<4:12:29, 38.16s/it]
Epoch 3 | KGC loss: 16.578910, DiffHEG loss 186.777845:   1%|          | 3/400 [02:32<4:12:29, 38.16s/it]
Epoch 3 | KGC loss: 16.578910, DiffHEG loss 186.777845:   1%|          | 4/400 [02:32<4:11:57, 38.18s/it]
Epoch 4 | KGC loss: 14.705273, DiffHEG loss 186.791596:   1%|          | 4/400 [03:10<4:11:57, 38.18s/it]
Epoch 4 | KGC loss: 14.705273, DiffHEG loss 186.791596:   1%|▏         | 5/400 [03:10<4:11:23, 38.19s/it]
Epoch 5 | KGC loss: 13.951527, DiffHEG loss 186.801954:   1%|▏         | 5/400 [03:49<4:11:23, 38.19s/it]
Epoch 5 | KGC loss: 13.951527, DiffHEG loss 186.801954:   2%|▏         | 6/400 [03:49<4:10:48, 38.20s/it]
Epoch 6 | KGC loss: 13.322600, DiffHEG loss 186.823116:   2%|▏         | 6/400 [04:27<4:10:48, 38.20s/it]
Epoch 6 | KGC loss: 13.322600, DiffHEG loss 186.823116:   2%|▏         | 7/400 [04:27<4:10:12, 38.20s/it]
Epoch 146 | KGC loss: 12.319276, DiffHEG loss 186.691368:  36%|███▋      | 146/400 [1:33:16<2:40:33, 37.93s/it]
Epoch 146 | KGC loss: 12.319276, DiffHEG loss 186.691368:  37%|███▋      | 147/400 [1:33:16<2:39:55, 37.93s/it]
Epoch 147 | KGC loss: 12.425455, DiffHEG loss 186.679730:  37%|███▋      | 147/400 [1:33:54<2:39:55, 37.93s/it]
Epoch 147 | KGC loss: 12.425455, DiffHEG loss 186.679730:  37%|███▋      | 148/400 [1:33:54<2:39:18, 37.93s/it]
Epoch 148 | KGC loss: 12.360184, DiffHEG loss 186.673108:  37%|███▋      | 148/400 [1:34:32<2:39:18, 37.93s/it]
Epoch 148 | KGC loss: 12.360184, DiffHEG loss 186.673108:  37%|███▋      | 149/400 [1:34:32<2:38:41, 37.93s/it]
Epoch 149 | KGC loss: 12.333638, DiffHEG loss 186.660163:  37%|███▋      | 149/400 [1:35:10<2:38:41, 37.93s/it]
Epoch 149 | KGC loss: 12.333638, DiffHEG loss 186.660163:  38%|███▊      | 150/400 [1:35:10<2:38:02, 37.93s/it]
Epoch 150 | KGC loss: 12.230400, DiffHEG loss 186.671825:  38%|███▊      | 150/400 [1:35:48<2:38:02, 37.93s/it]
Epoch 150 | KGC loss: 12.230400, DiffHEG loss 186.671825:  38%|███▊      | 151/400 [1:35:48<2:37:31, 37.96s/it]
Epoch 151 | KGC loss: 12.293566, DiffHEG loss 186.662731:  38%|███▊      | 151/400 [1:36:26<2:37:31, 37.96s/it]
Epoch 151 | KGC loss: 12.293566, DiffHEG loss 186.662731:  38%|███▊      | 152/400 [1:36:26<2:36:53, 37.96s/it]
Epoch 152 | KGC loss: 12.246588, DiffHEG loss 186.646814:  38%|███▊      | 152/400 [1:37:04<2:36:53, 37.96s/it]
Epoch 152 | KGC loss: 12.246588, DiffHEG loss 186.646814:  38%|███▊      | 153/400 [1:37:04<2:36:15, 37.96s/it]
Epoch 153 | KGC loss: 12.384441, DiffHEG loss 186.664827:  38%|███▊      | 153/400 [1:37:42<2:36:15, 37.96s/it]
Epoch 153 | KGC loss: 12.384441, DiffHEG loss 186.664827:  38%|███▊      | 154/400 [1:37:42<2:35:39, 37.96s/it]
Epoch 154 | KGC loss: 12.355165, DiffHEG loss 186.659747:  38%|███▊      | 154/400 [1:38:20<2:35:39, 37.96s/it]
Epoch 154 | KGC loss: 12.355165, DiffHEG loss 186.659747:  39%|███▉      | 155/400 [1:38:20<2:34:58, 37.95s/it]
Epoch 155 | KGC loss: 12.386745, DiffHEG loss 186.666050:  39%|███▉      | 155/400 [1:38:58<2:34:58, 37.95s/it]
Epoch 155 | KGC loss: 12.386745, DiffHEG loss 186.666050:  39%|███▉      | 156/400 [1:38:58<2:34:19, 37.95s/it]
Epoch 156 | KGC loss: 12.222159, DiffHEG loss 186.655830:  39%|███▉      | 156/400 [1:39:36<2:34:19, 37.95s/it]
Epoch 156 | KGC loss: 12.222159, DiffHEG loss 186.655830:  39%|███▉      | 157/400 [1:39:36<2:33:44, 37.96s/it]
Epoch 157 | KGC loss: 12.337441, DiffHEG loss 186.635500:  39%|███▉      | 157/400 [1:40:14<2:33:44, 37.96s/it]
Epoch 157 | KGC loss: 12.337441, DiffHEG loss 186.635500:  40%|███▉      | 158/400 [1:40:14<2:33:12, 37.98s/it]
Epoch 158 | KGC loss: 12.271820, DiffHEG loss 186.654656:  40%|███▉      | 158/400 [1:40:52<2:33:12, 37.98s/it]
Epoch 158 | KGC loss: 12.271820, DiffHEG loss 186.654656:  40%|███▉      | 159/400 [1:40:52<2:32:28, 37.96s/it]
Epoch 159 | KGC loss: 12.334419, DiffHEG loss 186.633988:  40%|███▉      | 159/400 [1:41:30<2:32:28, 37.96s/it]
Epoch 159 | KGC loss: 12.334419, DiffHEG loss 186.633988:  40%|████      | 160/400 [1:41:30<2:31:50, 37.96s/it]
Epoch 160 | KGC loss: 12.249559, DiffHEG loss 186.642109:  40%|████      | 160/400 [1:42:08<2:31:50, 37.96s/it]
Epoch 160 | KGC loss: 12.249559, DiffHEG loss 186.642109:  40%|████      | 161/400 [1:42:08<2:31:10, 37.95s/it]
Epoch 161 | KGC loss: 12.345746, DiffHEG loss 186.619094:  40%|████      | 161/400 [1:42:45<2:31:10, 37.95s/it]
Epoch 161 | KGC loss: 12.345746, DiffHEG loss 186.619094:  40%|████      | 162/400 [1:42:45<2:30:29, 37.94s/it]
Epoch 162 | KGC loss: 12.275935, DiffHEG loss 186.601019:  40%|████      | 162/400 [1:43:23<2:30:29, 37.94s/it]
Epoch 162 | KGC loss: 12.275935, DiffHEG loss 186.601019:  41%|████      | 163/400 [1:43:23<2:29:53, 37.95s/it]
Epoch 163 | KGC loss: 12.338506, DiffHEG loss 186.624671:  41%|████      | 163/400 [1:44:01<2:29:53, 37.95s/it]
Epoch 163 | KGC loss: 12.338506, DiffHEG loss 186.624671:  41%|████      | 164/400 [1:44:01<2:29:23, 37.98s/it]
Epoch 164 | KGC loss: 12.316021, DiffHEG loss 186.599257:  41%|████      | 164/400 [1:44:39<2:29:23, 37.98s/it]
Epoch 164 | KGC loss: 12.316021, DiffHEG loss 186.599257:  41%|████▏     | 165/400 [1:44:39<2:28:45, 37.98s/it]
Epoch 165 | KGC loss: 12.335276, DiffHEG loss 186.610481:  41%|████▏     | 165/400 [1:45:17<2:28:45, 37.98s/it]
Epoch 165 | KGC loss: 12.335276, DiffHEG loss 186.610481:  42%|████▏     | 166/400 [1:45:17<2:28:10, 38.00s/it]
Epoch 166 | KGC loss: 12.295246, DiffHEG loss 186.599641:  42%|████▏     | 166/400 [1:45:56<2:28:10, 38.00s/it]
Epoch 166 | KGC loss: 12.295246, DiffHEG loss 186.599641:  42%|████▏     | 167/400 [1:45:56<2:27:37, 38.02s/it]
Epoch 167 | KGC loss: 12.309891, DiffHEG loss 186.596691:  42%|████▏     | 167/400 [1:46:34<2:27:37, 38.02s/it]
Epoch 167 | KGC loss: 12.309891, DiffHEG loss 186.596691:  42%|████▏     | 168/400 [1:46:34<2:27:01, 38.02s/it]
Epoch 168 | KGC loss: 12.224127, DiffHEG loss 186.594414:  42%|████▏     | 168/400 [1:47:12<2:27:01, 38.02s/it]
Epoch 168 | KGC loss: 12.224127, DiffHEG loss 186.594414:  42%|████▏     | 169/400 [1:47:12<2:26:27, 38.04s/it]
Epoch 169 | KGC loss: 12.289961, DiffHEG loss 186.603228:  42%|████▏     | 169/400 [1:47:50<2:26:27, 38.04s/it]
Epoch 169 | KGC loss: 12.289961, DiffHEG loss 186.603228:  42%|████▎     | 170/400 [1:47:50<2:25:53, 38.06s/it]
Epoch 170 | KGC loss: 12.199520, DiffHEG loss 186.604932:  42%|████▎     | 170/400 [1:48:28<2:25:53, 38.06s/it]
Epoch 170 | KGC loss: 12.199520, DiffHEG loss 186.604932:  43%|████▎     | 171/400 [1:48:28<2:25:11, 38.04s/it]
Epoch 171 | KGC loss: 12.194149, DiffHEG loss 186.585361:  43%|████▎     | 171/400 [1:49:06<2:25:11, 38.04s/it]
Epoch 171 | KGC loss: 12.194149, DiffHEG loss 186.585361:  43%|████▎     | 172/400 [1:49:06<2:24:29, 38.02s/it]
Epoch 172 | KGC loss: 12.133673, DiffHEG loss 186.562499:  43%|████▎     | 172/400 [1:49:44<2:24:29, 38.02s/it]
Epoch 172 | KGC loss: 12.133673, DiffHEG loss 186.562499:  43%|████▎     | 173/400 [1:49:44<2:23:56, 38.05s/it]
Epoch 173 | KGC loss: 12.235090, DiffHEG loss 186.566774:  43%|████▎     | 173/400 [1:50:22<2:23:56, 38.05s/it]
Epoch 173 | KGC loss: 12.235090, DiffHEG loss 186.566774:  44%|████▎     | 174/400 [1:50:22<2:23:21, 38.06s/it]
Epoch 174 | KGC loss: 12.147549, DiffHEG loss 186.572848:  44%|████▎     | 174/400 [1:51:00<2:23:21, 38.06s/it]
Epoch 174 | KGC loss: 12.147549, DiffHEG loss 186.572848:  44%|████▍     | 175/400 [1:51:00<2:22:48, 38.08s/it]
Epoch 175 | KGC loss: 12.233168, DiffHEG loss 186.552698:  44%|████▍     | 175/400 [1:51:38<2:22:48, 38.08s/it]
Epoch 175 | KGC loss: 12.233168, DiffHEG loss 186.552698:  44%|████▍     | 176/400 [1:51:38<2:22:09, 38.08s/it]
Epoch 176 | KGC loss: 12.132926, DiffHEG loss 186.550224:  44%|████▍     | 176/400 [1:52:16<2:22:09, 38.08s/it]
Epoch 176 | KGC loss: 12.132926, DiffHEG loss 186.550224:  44%|████▍     | 177/400 [1:52:16<2:21:26, 38.06s/it]
Epoch 177 | KGC loss: 12.119225, DiffHEG loss 186.533383:  44%|████▍     | 177/400 [1:52:54<2:21:26, 38.06s/it]
Epoch 177 | KGC loss: 12.119225, DiffHEG loss 186.533383:  44%|████▍     | 178/400 [1:52:54<2:20:50, 38.07s/it]
Epoch 178 | KGC loss: 12.055546, DiffHEG loss 186.538192:  44%|████▍     | 178/400 [1:53:32<2:20:50, 38.07s/it]
Epoch 178 | KGC loss: 12.055546, DiffHEG loss 186.538192:  45%|████▍     | 179/400 [1:53:32<2:20:16, 38.08s/it]
Epoch 179 | KGC loss: 12.099047, DiffHEG loss 186.513526:  45%|████▍     | 179/400 [1:54:10<2:20:16, 38.08s/it]
Epoch 179 | KGC loss: 12.099047, DiffHEG loss 186.513526:  45%|████▌     | 180/400 [1:54:10<2:19:37, 38.08s/it]
Epoch 180 | KGC loss: 12.022628, DiffHEG loss 186.513635:  45%|████▌     | 180/400 [1:54:48<2:19:37, 38.08s/it]
Epoch 180 | KGC loss: 12.022628, DiffHEG loss 186.513635:  45%|████▌     | 181/400 [1:54:48<2:18:58, 38.07s/it]
Epoch 181 | KGC loss: 12.066125, DiffHEG loss 186.498852:  45%|████▌     | 181/400 [1:55:27<2:18:58, 38.07s/it]
Epoch 181 | KGC loss: 12.066125, DiffHEG loss 186.498852:  46%|████▌     | 182/400 [1:55:27<2:18:27, 38.11s/it]
Epoch 182 | KGC loss: 11.937741, DiffHEG loss 186.496283:  46%|████▌     | 182/400 [1:56:05<2:18:27, 38.11s/it]
Epoch 182 | KGC loss: 11.937741, DiffHEG loss 186.496283:  46%|████▌     | 183/400 [1:56:05<2:17:48, 38.10s/it]
Epoch 183 | KGC loss: 12.084916, DiffHEG loss 186.498919:  46%|████▌     | 183/400 [1:56:43<2:17:48, 38.10s/it]
Epoch 183 | KGC loss: 12.084916, DiffHEG loss 186.498919:  46%|████▌     | 184/400 [1:56:43<2:17:17, 38.13s/it]
Epoch 184 | KGC loss: 11.913126, DiffHEG loss 186.512572:  46%|████▌     | 184/400 [1:57:21<2:17:17, 38.13s/it]
Epoch 184 | KGC loss: 11.913126, DiffHEG loss 186.512572:  46%|████▋     | 185/400 [1:57:21<2:16:44, 38.16s/it]
Epoch 185 | KGC loss: 12.046223, DiffHEG loss 186.476962:  46%|████▋     | 185/400 [1:57:59<2:16:44, 38.16s/it]
Epoch 185 | KGC loss: 12.046223, DiffHEG loss 186.476962:  46%|████▋     | 186/400 [1:57:59<2:16:08, 38.17s/it]
Epoch 186 | KGC loss: 11.892227, DiffHEG loss 186.493375:  46%|████▋     | 186/400 [1:58:38<2:16:08, 38.17s/it]
Epoch 186 | KGC loss: 11.892227, DiffHEG loss 186.493375:  47%|████▋     | 187/400 [1:58:38<2:15:32, 38.18s/it]
Epoch 187 | KGC loss: 11.936584, DiffHEG loss 186.486812:  47%|████▋     | 187/400 [1:59:16<2:15:32, 38.18s/it]
Epoch 187 | KGC loss: 11.936584, DiffHEG loss 186.486812:  47%|████▋     | 188/400 [1:59:16<2:14:56, 38.19s/it]
Epoch 188 | KGC loss: 11.859538, DiffHEG loss 186.483693:  47%|████▋     | 188/400 [1:59:54<2:14:56, 38.19s/it]
Epoch 188 | KGC loss: 11.859538, DiffHEG loss 186.483693:  47%|████▋     | 189/400 [1:59:54<2:14:19, 38.20s/it]
Epoch 189 | KGC loss: 11.820396, DiffHEG loss 186.496764:  47%|████▋     | 189/400 [2:00:32<2:14:19, 38.20s/it]
Epoch 189 | KGC loss: 11.820396, DiffHEG loss 186.496764:  48%|████▊     | 190/400 [2:00:32<2:13:41, 38.20s/it]
Epoch 190 | KGC loss: 11.798026, DiffHEG loss 186.482493:  48%|████▊     | 190/400 [2:01:10<2:13:41, 38.20s/it]
Epoch 190 | KGC loss: 11.798026, DiffHEG loss 186.482493:  48%|████▊     | 191/400 [2:01:10<2:13:04, 38.20s/it]
Epoch 191 | KGC loss: 11.785357, DiffHEG loss 186.487189:  48%|████▊     | 191/400 [2:01:49<2:13:04, 38.20s/it]
Epoch 191 | KGC loss: 11.785357, DiffHEG loss 186.487189:  48%|████▊     | 192/400 [2:01:49<2:12:26, 38.20s/it]
Epoch 192 | KGC loss: 11.667000, DiffHEG loss 186.476933:  48%|████▊     | 192/400 [2:02:27<2:12:26, 38.20s/it]
Epoch 192 | KGC loss: 11.667000, DiffHEG loss 186.476933:  48%|████▊     | 193/400 [2:02:27<2:11:48, 38.21s/it]
Epoch 193 | KGC loss: 11.717064, DiffHEG loss 186.469320:  48%|████▊     | 193/400 [2:03:05<2:11:48, 38.21s/it]
Epoch 193 | KGC loss: 11.717064, DiffHEG loss 186.469320:  48%|████▊     | 194/400 [2:03:05<2:11:10, 38.21s/it]
Epoch 194 | KGC loss: 11.895446, DiffHEG loss 186.503066:  48%|████▊     | 194/400 [2:03:43<2:11:10, 38.21s/it]
Epoch 194 | KGC loss: 11.895446, DiffHEG loss 186.503066:  49%|████▉     | 195/400 [2:03:43<2:10:32, 38.21s/it]
Epoch 195 | KGC loss: 11.780624, DiffHEG loss 186.482533:  49%|████▉     | 195/400 [2:04:21<2:10:32, 38.21s/it]
Epoch 195 | KGC loss: 11.780624, DiffHEG loss 186.482533:  49%|████▉     | 196/400 [2:04:21<2:09:54, 38.21s/it]
Epoch 196 | KGC loss: 11.695851, DiffHEG loss 186.481698:  49%|████▉     | 196/400 [2:05:00<2:09:54, 38.21s/it]
Epoch 196 | KGC loss: 11.695851, DiffHEG loss 186.481698:  49%|████▉     | 197/400 [2:05:00<2:09:16, 38.21s/it]
Epoch 197 | KGC loss: 11.699081, DiffHEG loss 186.473238:  49%|████▉     | 197/400 [2:05:38<2:09:16, 38.21s/it]
Epoch 197 | KGC loss: 11.699081, DiffHEG loss 186.473238:  50%|████▉     | 198/400 [2:05:38<2:08:37, 38.21s/it]
Epoch 198 | KGC loss: 11.624211, DiffHEG loss 186.461900:  50%|████▉     | 198/400 [2:06:16<2:08:37, 38.21s/it]
Epoch 198 | KGC loss: 11.624211, DiffHEG loss 186.461900:  50%|████▉     | 199/400 [2:06:16<2:07:59, 38.21s/it]
Epoch 199 | KGC loss: 11.592601, DiffHEG loss 186.468588:  50%|████▉     | 199/400 [2:06:54<2:07:59, 38.21s/it]
Epoch 199 | KGC loss: 11.592601, DiffHEG loss 186.468588:  50%|█████     | 200/400 [2:06:54<2:07:21, 38.21s/it]
Epoch 200 | KGC loss: 11.389938, DiffHEG loss 186.467479:  50%|█████     | 200/400 [2:07:32<2:07:21, 38.21s/it]
Epoch 200 | KGC loss: 11.389938, DiffHEG loss 186.467479:  50%|█████     | 201/400 [2:07:32<2:06:43, 38.21s/it]
Epoch 201 | KGC loss: 11.426412, DiffHEG loss 186.461741:  50%|█████     | 201/400 [2:08:11<2:06:43, 38.21s/it]
Epoch 201 | KGC loss: 11.426412, DiffHEG loss 186.461741:  50%|█████     | 202/400 [2:08:11<2:05:57, 38.17s/it]
Epoch 202 | KGC loss: 11.836334, DiffHEG loss 186.465120:  50%|█████     | 202/400 [2:08:49<2:05:57, 38.17s/it]
Epoch 202 | KGC loss: 11.836334, DiffHEG loss 186.465120:  51%|█████     | 203/400 [2:08:49<2:05:21, 38.18s/it]
Epoch 203 | KGC loss: 11.756306, DiffHEG loss 186.459946:  51%|█████     | 203/400 [2:09:27<2:05:21, 38.18s/it]
Epoch 203 | KGC loss: 11.756306, DiffHEG loss 186.459946:  51%|█████     | 204/400 [2:09:27<2:04:44, 38.19s/it]
Epoch 204 | KGC loss: 11.443960, DiffHEG loss 186.470833:  51%|█████     | 204/400 [2:10:05<2:04:44, 38.19s/it]
Epoch 204 | KGC loss: 11.443960, DiffHEG loss 186.470833:  51%|█████▏    | 205/400 [2:10:05<2:04:07, 38.19s/it]
Epoch 205 | KGC loss: 11.381031, DiffHEG loss 186.461924:  51%|█████▏    | 205/400 [2:10:43<2:04:07, 38.19s/it]
Epoch 205 | KGC loss: 11.381031, DiffHEG loss 186.461924:  52%|█████▏    | 206/400 [2:10:43<2:03:30, 38.20s/it]
Epoch 206 | KGC loss: 11.236525, DiffHEG loss 186.512785:  52%|█████▏    | 206/400 [2:11:22<2:03:30, 38.20s/it]
Epoch 206 | KGC loss: 11.236525, DiffHEG loss 186.512785:  52%|█████▏    | 207/400 [2:11:22<2:02:52, 38.20s/it]
Epoch 207 | KGC loss: 11.348895, DiffHEG loss 186.515884:  52%|█████▏    | 207/400 [2:12:00<2:02:52, 38.20s/it]
Epoch 207 | KGC loss: 11.348895, DiffHEG loss 186.515884:  52%|█████▏    | 208/400 [2:12:00<2:02:15, 38.20s/it]
Epoch 208 | KGC loss: 11.200743, DiffHEG loss 186.491720:  52%|█████▏    | 208/400 [2:12:38<2:02:15, 38.20s/it]
Epoch 208 | KGC loss: 11.200743, DiffHEG loss 186.491720:  52%|█████▏    | 209/400 [2:12:38<2:01:37, 38.20s/it]
Epoch 209 | KGC loss: 11.304867, DiffHEG loss 186.477418:  52%|█████▏    | 209/400 [2:13:16<2:01:37, 38.20s/it]
Epoch 209 | KGC loss: 11.304867, DiffHEG loss 186.477418:  52%|█████▎    | 210/400 [2:13:16<2:00:59, 38.21s/it]
Epoch 210 | KGC loss: 11.162897, DiffHEG loss 186.476592:  52%|█████▎    | 210/400 [2:13:54<2:00:59, 38.21s/it]
Epoch 210 | KGC loss: 11.162897, DiffHEG loss 186.476592:  53%|█████▎    | 211/400 [2:13:54<2:00:20, 38.21s/it]
Epoch 211 | KGC loss: 11.184159, DiffHEG loss 186.470374:  53%|█████▎    | 211/400 [2:14:33<2:00:20, 38.21s/it]
Epoch 211 | KGC loss: 11.184159, DiffHEG loss 186.470374:  53%|█████▎    | 212/400 [2:14:33<1:59:43, 38.21s/it]
Epoch 212 | KGC loss: 11.004504, DiffHEG loss 186.486027:  53%|█████▎    | 212/400 [2:15:11<1:59:43, 38.21s/it]
Epoch 212 | KGC loss: 11.004504, DiffHEG loss 186.486027:  53%|█████▎    | 213/400 [2:15:11<1:59:04, 38.21s/it]
Epoch 213 | KGC loss: 11.025338, DiffHEG loss 186.453815:  53%|█████▎    | 213/400 [2:15:49<1:59:04, 38.21s/it]
Epoch 213 | KGC loss: 11.025338, DiffHEG loss 186.453815:  54%|█████▎    | 214/400 [2:15:49<1:58:26, 38.21s/it]
Epoch 214 | KGC loss: 11.098845, DiffHEG loss 186.484938:  54%|█████▎    | 214/400 [2:16:27<1:58:26, 38.21s/it]
Epoch 214 | KGC loss: 11.098845, DiffHEG loss 186.484938:  54%|█████▍    | 215/400 [2:16:27<1:57:48, 38.21s/it]
Epoch 215 | KGC loss: 10.957827, DiffHEG loss 186.483249:  54%|█████▍    | 215/400 [2:17:05<1:57:48, 38.21s/it]
Epoch 215 | KGC loss: 10.957827, DiffHEG loss 186.483249:  54%|█████▍    | 216/400 [2:17:05<1:57:09, 38.21s/it]
Epoch 216 | KGC loss: 10.981814, DiffHEG loss 186.469534:  54%|█████▍    | 216/400 [2:17:44<1:57:09, 38.21s/it]
Epoch 216 | KGC loss: 10.981814, DiffHEG loss 186.469534:  54%|█████▍    | 217/400 [2:17:44<1:56:32, 38.21s/it]
Epoch 217 | KGC loss: 10.992295, DiffHEG loss 186.456808:  54%|█████▍    | 217/400 [2:18:22<1:56:32, 38.21s/it]
Epoch 217 | KGC loss: 10.992295, DiffHEG loss 186.456808:  55%|█████▍    | 218/400 [2:18:22<1:55:53, 38.21s/it]
Epoch 218 | KGC loss: 10.833881, DiffHEG loss 186.455682:  55%|█████▍    | 218/400 [2:19:00<1:55:53, 38.21s/it]
Epoch 218 | KGC loss: 10.833881, DiffHEG loss 186.455682:  55%|█████▍    | 219/400 [2:19:00<1:55:15, 38.21s/it]
Epoch 219 | KGC loss: 10.788338, DiffHEG loss 186.469344:  55%|█████▍    | 219/400 [2:19:38<1:55:15, 38.21s/it]
Epoch 219 | KGC loss: 10.788338, DiffHEG loss 186.469344:  55%|█████▌    | 220/400 [2:19:38<1:54:37, 38.21s/it]
Epoch 220 | KGC loss: 10.901379, DiffHEG loss 186.521902:  55%|█████▌    | 220/400 [2:20:16<1:54:37, 38.21s/it]
Epoch 220 | KGC loss: 10.901379, DiffHEG loss 186.521902:  55%|█████▌    | 221/400 [2:20:16<1:53:51, 38.16s/it]
Epoch 221 | KGC loss: 10.917048, DiffHEG loss 186.639352:  55%|█████▌    | 221/400 [2:20:54<1:53:51, 38.16s/it]
Epoch 221 | KGC loss: 10.917048, DiffHEG loss 186.639352:  56%|█████▌    | 222/400 [2:20:54<1:53:07, 38.13s/it]
Epoch 222 | KGC loss: 10.737888, DiffHEG loss 186.540710:  56%|█████▌    | 222/400 [2:21:32<1:53:07, 38.13s/it]
Epoch 222 | KGC loss: 10.737888, DiffHEG loss 186.540710:  56%|█████▌    | 223/400 [2:21:32<1:52:26, 38.11s/it]
Epoch 223 | KGC loss: 10.832355, DiffHEG loss 186.518734:  56%|█████▌    | 223/400 [2:22:11<1:52:26, 38.11s/it]
Epoch 223 | KGC loss: 10.832355, DiffHEG loss 186.518734:  56%|█████▌    | 224/400 [2:22:11<1:51:52, 38.14s/it]
