train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0021%
  available_text_before_injection: 14149
  additionally_masked_text_entities: 4245
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 5096 (33.9733%)
  missing_image_count: 537 (3.5800%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=17 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 380.165840, DiffHEG loss 127.710613:   0%|          | 0/400 [00:15<?, ?it/s]
Epoch 0 | KGC loss: 380.165840, DiffHEG loss 127.710613:   0%|          | 1/400 [00:15<1:41:12, 15.22s/it]
Epoch 1 | KGC loss: 14.281333, DiffHEG loss 84.090314:   0%|          | 1/400 [00:30<1:41:12, 15.22s/it]  
Epoch 1 | KGC loss: 14.281333, DiffHEG loss 84.090314:   0%|          | 2/400 [00:30<1:39:57, 15.07s/it]
Epoch 2 | KGC loss: 8.083641, DiffHEG loss 81.796136:   0%|          | 2/400 [00:45<1:39:57, 15.07s/it] 
Epoch 2 | KGC loss: 8.083641, DiffHEG loss 81.796136:   1%|          | 3/400 [00:45<1:39:26, 15.03s/it]
Epoch 3 | KGC loss: 5.585921, DiffHEG loss 81.494062:   1%|          | 3/400 [01:00<1:39:26, 15.03s/it]
Epoch 3 | KGC loss: 5.585921, DiffHEG loss 81.494062:   1%|          | 4/400 [01:00<1:38:59, 15.00s/it]
Epoch 4 | KGC loss: 4.123675, DiffHEG loss 81.684198:   1%|          | 4/400 [01:15<1:38:59, 15.00s/it]
Epoch 4 | KGC loss: 4.123675, DiffHEG loss 81.684198:   1%|▏         | 5/400 [01:15<1:38:40, 14.99s/it]
Epoch 5 | KGC loss: 3.484796, DiffHEG loss 81.485490:   1%|▏         | 5/400 [01:30<1:38:40, 14.99s/it]
Epoch 5 | KGC loss: 3.484796, DiffHEG loss 81.485490:   2%|▏         | 6/400 [01:30<1:38:23, 14.98s/it]
Epoch 6 | KGC loss: 2.958862, DiffHEG loss 81.556163:   2%|▏         | 6/400 [01:45<1:38:23, 14.98s/it]
Epoch 6 | KGC loss: 2.958862, DiffHEG loss 81.556163:   2%|▏         | 7/400 [01:45<1:38:08, 14.98s/it]
Epoch 147 | KGC loss: 1.664123, DiffHEG loss 81.393595:  37%|███▋      | 148/400 [36:48<1:02:29, 14.88s/it]
Epoch 148 | KGC loss: 1.629781, DiffHEG loss 81.383475:  37%|███▋      | 148/400 [37:03<1:02:29, 14.88s/it]
Epoch 148 | KGC loss: 1.629781, DiffHEG loss 81.383475:  37%|███▋      | 149/400 [37:03<1:02:15, 14.88s/it]
Epoch 149 | KGC loss: 1.670892, DiffHEG loss 81.387808:  37%|███▋      | 149/400 [37:17<1:02:15, 14.88s/it]
Epoch 149 | KGC loss: 1.670892, DiffHEG loss 81.387808:  38%|███▊      | 150/400 [37:17<1:02:00, 14.88s/it]
Epoch 150 | KGC loss: 1.650354, DiffHEG loss 81.393013:  38%|███▊      | 150/400 [37:32<1:02:00, 14.88s/it]
Epoch 150 | KGC loss: 1.650354, DiffHEG loss 81.393013:  38%|███▊      | 151/400 [37:32<1:01:47, 14.89s/it]
Epoch 151 | KGC loss: 1.679335, DiffHEG loss 81.391641:  38%|███▊      | 151/400 [37:47<1:01:47, 14.89s/it]
Epoch 151 | KGC loss: 1.679335, DiffHEG loss 81.391641:  38%|███▊      | 152/400 [37:47<1:01:31, 14.89s/it]
Epoch 152 | KGC loss: 1.656742, DiffHEG loss 81.395336:  38%|███▊      | 152/400 [38:02<1:01:31, 14.89s/it]
Epoch 152 | KGC loss: 1.656742, DiffHEG loss 81.395336:  38%|███▊      | 153/400 [38:02<1:01:16, 14.88s/it]
Epoch 153 | KGC loss: 1.669704, DiffHEG loss 81.379426:  38%|███▊      | 153/400 [38:17<1:01:16, 14.88s/it]
Epoch 153 | KGC loss: 1.669704, DiffHEG loss 81.379426:  38%|███▊      | 154/400 [38:17<1:01:01, 14.88s/it]
Epoch 154 | KGC loss: 1.640879, DiffHEG loss 81.386106:  38%|███▊      | 154/400 [38:32<1:01:01, 14.88s/it]
Epoch 154 | KGC loss: 1.640879, DiffHEG loss 81.386106:  39%|███▉      | 155/400 [38:32<1:00:46, 14.88s/it]
Epoch 155 | KGC loss: 1.661422, DiffHEG loss 81.389960:  39%|███▉      | 155/400 [38:47<1:00:46, 14.88s/it]
Epoch 155 | KGC loss: 1.661422, DiffHEG loss 81.389960:  39%|███▉      | 156/400 [38:47<1:00:31, 14.88s/it]
Epoch 156 | KGC loss: 1.615909, DiffHEG loss 81.390102:  39%|███▉      | 156/400 [39:02<1:00:31, 14.88s/it]
Epoch 156 | KGC loss: 1.615909, DiffHEG loss 81.390102:  39%|███▉      | 157/400 [39:02<1:00:16, 14.88s/it]
Epoch 157 | KGC loss: 1.670320, DiffHEG loss 81.391124:  39%|███▉      | 157/400 [39:16<1:00:16, 14.88s/it]
Epoch 157 | KGC loss: 1.670320, DiffHEG loss 81.391124:  40%|███▉      | 158/400 [39:16<1:00:00, 14.88s/it]
Epoch 158 | KGC loss: 1.637830, DiffHEG loss 81.400465:  40%|███▉      | 158/400 [39:31<1:00:00, 14.88s/it]
Epoch 158 | KGC loss: 1.637830, DiffHEG loss 81.400465:  40%|███▉      | 159/400 [39:31<59:47, 14.89s/it]  
Epoch 159 | KGC loss: 1.662616, DiffHEG loss 81.396296:  40%|███▉      | 159/400 [39:46<59:47, 14.89s/it]
Epoch 159 | KGC loss: 1.662616, DiffHEG loss 81.396296:  40%|████      | 160/400 [39:46<59:31, 14.88s/it]
Epoch 160 | KGC loss: 1.654811, DiffHEG loss 81.397437:  40%|████      | 160/400 [40:01<59:31, 14.88s/it]
Epoch 160 | KGC loss: 1.654811, DiffHEG loss 81.397437:  40%|████      | 161/400 [40:01<59:17, 14.89s/it]
Epoch 161 | KGC loss: 1.719108, DiffHEG loss 81.384898:  40%|████      | 161/400 [40:16<59:17, 14.89s/it]
Epoch 161 | KGC loss: 1.719108, DiffHEG loss 81.384898:  40%|████      | 162/400 [40:16<59:02, 14.88s/it]
Epoch 162 | KGC loss: 1.682912, DiffHEG loss 81.376381:  40%|████      | 162/400 [40:31<59:02, 14.88s/it]
Epoch 162 | KGC loss: 1.682912, DiffHEG loss 81.376381:  41%|████      | 163/400 [40:31<58:47, 14.88s/it]
Epoch 163 | KGC loss: 1.687276, DiffHEG loss 81.395749:  41%|████      | 163/400 [40:46<58:47, 14.88s/it]
Epoch 163 | KGC loss: 1.687276, DiffHEG loss 81.395749:  41%|████      | 164/400 [40:46<58:32, 14.88s/it]
Epoch 164 | KGC loss: 1.650992, DiffHEG loss 81.370711:  41%|████      | 164/400 [41:01<58:32, 14.88s/it]
Epoch 164 | KGC loss: 1.650992, DiffHEG loss 81.370711:  41%|████▏     | 165/400 [41:01<58:19, 14.89s/it]
Epoch 165 | KGC loss: 1.652662, DiffHEG loss 81.381936:  41%|████▏     | 165/400 [41:16<58:19, 14.89s/it]
Epoch 165 | KGC loss: 1.652662, DiffHEG loss 81.381936:  42%|████▏     | 166/400 [41:16<58:03, 14.89s/it]
Epoch 166 | KGC loss: 1.632114, DiffHEG loss 81.378216:  42%|████▏     | 166/400 [41:30<58:03, 14.89s/it]
Epoch 166 | KGC loss: 1.632114, DiffHEG loss 81.378216:  42%|████▏     | 167/400 [41:30<57:47, 14.88s/it]
Epoch 167 | KGC loss: 1.669361, DiffHEG loss 81.390745:  42%|████▏     | 167/400 [41:45<57:47, 14.88s/it]
Epoch 167 | KGC loss: 1.669361, DiffHEG loss 81.390745:  42%|████▏     | 168/400 [41:45<57:32, 14.88s/it]
Epoch 168 | KGC loss: 1.643002, DiffHEG loss 81.394546:  42%|████▏     | 168/400 [42:00<57:32, 14.88s/it]
Epoch 168 | KGC loss: 1.643002, DiffHEG loss 81.394546:  42%|████▏     | 169/400 [42:00<57:17, 14.88s/it]
Epoch 169 | KGC loss: 1.670909, DiffHEG loss 81.377550:  42%|████▏     | 169/400 [42:15<57:17, 14.88s/it]
Epoch 169 | KGC loss: 1.670909, DiffHEG loss 81.377550:  42%|████▎     | 170/400 [42:15<57:03, 14.88s/it]
Epoch 170 | KGC loss: 1.643348, DiffHEG loss 81.389240:  42%|████▎     | 170/400 [42:30<57:03, 14.88s/it]
Epoch 170 | KGC loss: 1.643348, DiffHEG loss 81.389240:  43%|████▎     | 171/400 [42:30<56:48, 14.89s/it]
Epoch 171 | KGC loss: 1.666155, DiffHEG loss 81.387166:  43%|████▎     | 171/400 [42:45<56:48, 14.89s/it]
Epoch 171 | KGC loss: 1.666155, DiffHEG loss 81.387166:  43%|████▎     | 172/400 [42:45<56:33, 14.88s/it]
Epoch 172 | KGC loss: 1.634769, DiffHEG loss 81.388169:  43%|████▎     | 172/400 [43:00<56:33, 14.88s/it]
Epoch 172 | KGC loss: 1.634769, DiffHEG loss 81.388169:  43%|████▎     | 173/400 [43:00<56:17, 14.88s/it]
Epoch 173 | KGC loss: 1.650454, DiffHEG loss 81.383659:  43%|████▎     | 173/400 [43:15<56:17, 14.88s/it]
Epoch 173 | KGC loss: 1.650454, DiffHEG loss 81.383659:  44%|████▎     | 174/400 [43:15<56:02, 14.88s/it]
Epoch 174 | KGC loss: 1.636652, DiffHEG loss 81.390755:  44%|████▎     | 174/400 [43:29<56:02, 14.88s/it]
Epoch 174 | KGC loss: 1.636652, DiffHEG loss 81.390755:  44%|████▍     | 175/400 [43:29<55:47, 14.88s/it]
Epoch 175 | KGC loss: 1.669566, DiffHEG loss 81.389107:  44%|████▍     | 175/400 [43:44<55:47, 14.88s/it]
Epoch 175 | KGC loss: 1.669566, DiffHEG loss 81.389107:  44%|████▍     | 176/400 [43:44<55:33, 14.88s/it]
Epoch 176 | KGC loss: 1.640034, DiffHEG loss 81.394438:  44%|████▍     | 176/400 [43:59<55:33, 14.88s/it]
Epoch 176 | KGC loss: 1.640034, DiffHEG loss 81.394438:  44%|████▍     | 177/400 [43:59<55:19, 14.88s/it]
Epoch 177 | KGC loss: 1.643923, DiffHEG loss 81.387906:  44%|████▍     | 177/400 [44:14<55:19, 14.88s/it]
Epoch 177 | KGC loss: 1.643923, DiffHEG loss 81.387906:  44%|████▍     | 178/400 [44:14<55:04, 14.89s/it]
Epoch 178 | KGC loss: 1.617755, DiffHEG loss 81.382371:  44%|████▍     | 178/400 [44:29<55:04, 14.89s/it]
Epoch 178 | KGC loss: 1.617755, DiffHEG loss 81.382371:  45%|████▍     | 179/400 [44:29<54:49, 14.88s/it]
Epoch 179 | KGC loss: 1.657465, DiffHEG loss 81.383130:  45%|████▍     | 179/400 [44:44<54:49, 14.88s/it]
Epoch 179 | KGC loss: 1.657465, DiffHEG loss 81.383130:  45%|████▌     | 180/400 [44:44<54:33, 14.88s/it]
Epoch 180 | KGC loss: 1.614817, DiffHEG loss 81.377561:  45%|████▌     | 180/400 [44:59<54:33, 14.88s/it]
Epoch 180 | KGC loss: 1.614817, DiffHEG loss 81.377561:  45%|████▌     | 181/400 [44:59<54:19, 14.89s/it]
Epoch 181 | KGC loss: 1.637528, DiffHEG loss 81.388773:  45%|████▌     | 181/400 [45:14<54:19, 14.89s/it]
Epoch 181 | KGC loss: 1.637528, DiffHEG loss 81.388773:  46%|████▌     | 182/400 [45:14<54:05, 14.89s/it]
Epoch 182 | KGC loss: 1.628567, DiffHEG loss 81.380315:  46%|████▌     | 182/400 [45:29<54:05, 14.89s/it]
Epoch 182 | KGC loss: 1.628567, DiffHEG loss 81.380315:  46%|████▌     | 183/400 [45:29<53:50, 14.89s/it]
Epoch 183 | KGC loss: 1.642043, DiffHEG loss 81.379503:  46%|████▌     | 183/400 [45:43<53:50, 14.89s/it]
Epoch 183 | KGC loss: 1.642043, DiffHEG loss 81.379503:  46%|████▌     | 184/400 [45:43<53:35, 14.89s/it]
Epoch 184 | KGC loss: 1.606769, DiffHEG loss 81.391449:  46%|████▌     | 184/400 [45:58<53:35, 14.89s/it]
Epoch 184 | KGC loss: 1.606769, DiffHEG loss 81.391449:  46%|████▋     | 185/400 [45:58<53:21, 14.89s/it]
Epoch 185 | KGC loss: 1.635246, DiffHEG loss 81.389588:  46%|████▋     | 185/400 [46:13<53:21, 14.89s/it]
Epoch 185 | KGC loss: 1.635246, DiffHEG loss 81.389588:  46%|████▋     | 186/400 [46:13<53:06, 14.89s/it]
Epoch 186 | KGC loss: 1.606567, DiffHEG loss 81.388878:  46%|████▋     | 186/400 [46:28<53:06, 14.89s/it]
Epoch 186 | KGC loss: 1.606567, DiffHEG loss 81.388878:  47%|████▋     | 187/400 [46:28<52:52, 14.89s/it]
Epoch 187 | KGC loss: 1.642126, DiffHEG loss 81.392380:  47%|████▋     | 187/400 [46:43<52:52, 14.89s/it]
Epoch 187 | KGC loss: 1.642126, DiffHEG loss 81.392380:  47%|████▋     | 188/400 [46:43<52:38, 14.90s/it]
Epoch 188 | KGC loss: 1.613237, DiffHEG loss 81.376318:  47%|████▋     | 188/400 [46:58<52:38, 14.90s/it]
Epoch 188 | KGC loss: 1.613237, DiffHEG loss 81.376318:  47%|████▋     | 189/400 [46:58<52:23, 14.90s/it]
Epoch 189 | KGC loss: 1.635341, DiffHEG loss 81.389144:  47%|████▋     | 189/400 [47:13<52:23, 14.90s/it]
Epoch 189 | KGC loss: 1.635341, DiffHEG loss 81.389144:  48%|████▊     | 190/400 [47:13<52:09, 14.90s/it]
Epoch 190 | KGC loss: 1.599329, DiffHEG loss 81.378687:  48%|████▊     | 190/400 [47:28<52:09, 14.90s/it]
Epoch 190 | KGC loss: 1.599329, DiffHEG loss 81.378687:  48%|████▊     | 191/400 [47:28<51:53, 14.90s/it]
Epoch 191 | KGC loss: 1.636635, DiffHEG loss 81.381212:  48%|████▊     | 191/400 [47:43<51:53, 14.90s/it]
Epoch 191 | KGC loss: 1.636635, DiffHEG loss 81.381212:  48%|████▊     | 192/400 [47:43<51:36, 14.89s/it]
Epoch 192 | KGC loss: 1.613412, DiffHEG loss 81.391693:  48%|████▊     | 192/400 [47:58<51:36, 14.89s/it]
Epoch 192 | KGC loss: 1.613412, DiffHEG loss 81.391693:  48%|████▊     | 193/400 [47:58<51:22, 14.89s/it]
Epoch 193 | KGC loss: 1.641211, DiffHEG loss 81.396111:  48%|████▊     | 193/400 [48:12<51:22, 14.89s/it]
Epoch 193 | KGC loss: 1.641211, DiffHEG loss 81.396111:  48%|████▊     | 194/400 [48:12<51:07, 14.89s/it]
Epoch 194 | KGC loss: 1.615577, DiffHEG loss 81.391877:  48%|████▊     | 194/400 [48:27<51:07, 14.89s/it]
Epoch 194 | KGC loss: 1.615577, DiffHEG loss 81.391877:  49%|████▉     | 195/400 [48:27<50:53, 14.90s/it]
Epoch 195 | KGC loss: 1.655354, DiffHEG loss 81.387061:  49%|████▉     | 195/400 [48:42<50:53, 14.90s/it]
Epoch 195 | KGC loss: 1.655354, DiffHEG loss 81.387061:  49%|████▉     | 196/400 [48:42<50:38, 14.89s/it]
Epoch 196 | KGC loss: 1.598442, DiffHEG loss 81.388375:  49%|████▉     | 196/400 [48:57<50:38, 14.89s/it]
Epoch 196 | KGC loss: 1.598442, DiffHEG loss 81.388375:  49%|████▉     | 197/400 [48:57<50:23, 14.89s/it]
Epoch 197 | KGC loss: 1.642740, DiffHEG loss 81.376007:  49%|████▉     | 197/400 [49:12<50:23, 14.89s/it]
Epoch 197 | KGC loss: 1.642740, DiffHEG loss 81.376007:  50%|████▉     | 198/400 [49:12<50:08, 14.89s/it]
Epoch 198 | KGC loss: 1.636764, DiffHEG loss 81.390289:  50%|████▉     | 198/400 [49:27<50:08, 14.89s/it]
Epoch 198 | KGC loss: 1.636764, DiffHEG loss 81.390289:  50%|████▉     | 199/400 [49:27<49:53, 14.89s/it]
Epoch 199 | KGC loss: 1.665238, DiffHEG loss 81.387276:  50%|████▉     | 199/400 [49:42<49:53, 14.89s/it]
Epoch 199 | KGC loss: 1.665238, DiffHEG loss 81.387276:  50%|█████     | 200/400 [49:42<49:38, 14.89s/it]
Epoch 200 | KGC loss: 1.618576, DiffHEG loss 81.385845:  50%|█████     | 200/400 [49:57<49:38, 14.89s/it]
Epoch 200 | KGC loss: 1.618576, DiffHEG loss 81.385845:  50%|█████     | 201/400 [49:57<49:23, 14.89s/it]
Epoch 201 | KGC loss: 1.665578, DiffHEG loss 81.379482:  50%|█████     | 201/400 [50:12<49:23, 14.89s/it]
Epoch 201 | KGC loss: 1.665578, DiffHEG loss 81.379482:  50%|█████     | 202/400 [50:12<49:08, 14.89s/it]
Epoch 202 | KGC loss: 1.642585, DiffHEG loss 81.390492:  50%|█████     | 202/400 [50:26<49:08, 14.89s/it]
Epoch 202 | KGC loss: 1.642585, DiffHEG loss 81.390492:  51%|█████     | 203/400 [50:26<48:54, 14.90s/it]
Epoch 203 | KGC loss: 1.650370, DiffHEG loss 81.383836:  51%|█████     | 203/400 [50:41<48:54, 14.90s/it]
Epoch 203 | KGC loss: 1.650370, DiffHEG loss 81.383836:  51%|█████     | 204/400 [50:41<48:39, 14.90s/it]
Epoch 204 | KGC loss: 1.621430, DiffHEG loss 81.383456:  51%|█████     | 204/400 [50:56<48:39, 14.90s/it]
Epoch 204 | KGC loss: 1.621430, DiffHEG loss 81.383456:  51%|█████▏    | 205/400 [50:56<48:25, 14.90s/it]
Epoch 205 | KGC loss: 1.636405, DiffHEG loss 81.393441:  51%|█████▏    | 205/400 [51:11<48:25, 14.90s/it]
Epoch 205 | KGC loss: 1.636405, DiffHEG loss 81.393441:  52%|█████▏    | 206/400 [51:11<48:10, 14.90s/it]
Epoch 206 | KGC loss: 1.605841, DiffHEG loss 81.376070:  52%|█████▏    | 206/400 [51:26<48:10, 14.90s/it]
Epoch 206 | KGC loss: 1.605841, DiffHEG loss 81.376070:  52%|█████▏    | 207/400 [51:26<47:54, 14.89s/it]
Epoch 207 | KGC loss: 1.654407, DiffHEG loss 81.390714:  52%|█████▏    | 207/400 [51:41<47:54, 14.89s/it]
Epoch 207 | KGC loss: 1.654407, DiffHEG loss 81.390714:  52%|█████▏    | 208/400 [51:41<47:38, 14.89s/it]
Epoch 208 | KGC loss: 1.623190, DiffHEG loss 81.388582:  52%|█████▏    | 208/400 [51:56<47:38, 14.89s/it]
Epoch 208 | KGC loss: 1.623190, DiffHEG loss 81.388582:  52%|█████▏    | 209/400 [51:56<47:24, 14.89s/it]
Epoch 209 | KGC loss: 1.651631, DiffHEG loss 81.375039:  52%|█████▏    | 209/400 [52:11<47:24, 14.89s/it]
Epoch 209 | KGC loss: 1.651631, DiffHEG loss 81.375039:  52%|█████▎    | 210/400 [52:11<47:09, 14.89s/it]
Epoch 210 | KGC loss: 1.607695, DiffHEG loss 81.378935:  52%|█████▎    | 210/400 [52:26<47:09, 14.89s/it]
Epoch 210 | KGC loss: 1.607695, DiffHEG loss 81.378935:  53%|█████▎    | 211/400 [52:26<46:54, 14.89s/it]
Epoch 211 | KGC loss: 1.645473, DiffHEG loss 81.387633:  53%|█████▎    | 211/400 [52:40<46:54, 14.89s/it]
Epoch 211 | KGC loss: 1.645473, DiffHEG loss 81.387633:  53%|█████▎    | 212/400 [52:40<46:38, 14.89s/it]
Epoch 212 | KGC loss: 1.608014, DiffHEG loss 81.393212:  53%|█████▎    | 212/400 [52:55<46:38, 14.89s/it]
Epoch 212 | KGC loss: 1.608014, DiffHEG loss 81.393212:  53%|█████▎    | 213/400 [52:55<46:25, 14.90s/it]
Epoch 213 | KGC loss: 1.658254, DiffHEG loss 81.380994:  53%|█████▎    | 213/400 [53:10<46:25, 14.90s/it]
Epoch 213 | KGC loss: 1.658254, DiffHEG loss 81.380994:  54%|█████▎    | 214/400 [53:10<46:10, 14.89s/it]
Epoch 214 | KGC loss: 1.631524, DiffHEG loss 81.388624:  54%|█████▎    | 214/400 [53:25<46:10, 14.89s/it]
Epoch 214 | KGC loss: 1.631524, DiffHEG loss 81.388624:  54%|█████▍    | 215/400 [53:25<45:55, 14.89s/it]
Epoch 215 | KGC loss: 1.663104, DiffHEG loss 81.395129:  54%|█████▍    | 215/400 [53:40<45:55, 14.89s/it]
Epoch 215 | KGC loss: 1.663104, DiffHEG loss 81.395129:  54%|█████▍    | 216/400 [53:40<45:41, 14.90s/it]
Epoch 216 | KGC loss: 1.615057, DiffHEG loss 81.382069:  54%|█████▍    | 216/400 [53:55<45:41, 14.90s/it]
Epoch 216 | KGC loss: 1.615057, DiffHEG loss 81.382069:  54%|█████▍    | 217/400 [53:55<45:26, 14.90s/it]
Epoch 217 | KGC loss: 1.670340, DiffHEG loss 81.377925:  54%|█████▍    | 217/400 [54:10<45:26, 14.90s/it]
Epoch 217 | KGC loss: 1.670340, DiffHEG loss 81.377925:  55%|█████▍    | 218/400 [54:10<45:12, 14.90s/it]
Epoch 218 | KGC loss: 1.624256, DiffHEG loss 81.382578:  55%|█████▍    | 218/400 [54:25<45:12, 14.90s/it]
Epoch 218 | KGC loss: 1.624256, DiffHEG loss 81.382578:  55%|█████▍    | 219/400 [54:25<44:57, 14.91s/it]
Epoch 219 | KGC loss: 1.647082, DiffHEG loss 81.394539:  55%|█████▍    | 219/400 [54:40<44:57, 14.91s/it]
Epoch 219 | KGC loss: 1.647082, DiffHEG loss 81.394539:  55%|█████▌    | 220/400 [54:40<44:42, 14.90s/it]
Epoch 220 | KGC loss: 1.610653, DiffHEG loss 81.386528:  55%|█████▌    | 220/400 [54:55<44:42, 14.90s/it]
Epoch 220 | KGC loss: 1.610653, DiffHEG loss 81.386528:  55%|█████▌    | 221/400 [54:55<44:26, 14.89s/it]
Epoch 221 | KGC loss: 1.662654, DiffHEG loss 81.381836:  55%|█████▌    | 221/400 [55:09<44:26, 14.89s/it]
Epoch 221 | KGC loss: 1.662654, DiffHEG loss 81.381836:  56%|█████▌    | 222/400 [55:09<44:10, 14.89s/it]
Epoch 222 | KGC loss: 1.625544, DiffHEG loss 81.384536:  56%|█████▌    | 222/400 [55:24<44:10, 14.89s/it]
Epoch 222 | KGC loss: 1.625544, DiffHEG loss 81.384536:  56%|█████▌    | 223/400 [55:24<43:54, 14.89s/it]
Epoch 223 | KGC loss: 1.649954, DiffHEG loss 81.385652:  56%|█████▌    | 223/400 [55:39<43:54, 14.89s/it]
Epoch 223 | KGC loss: 1.649954, DiffHEG loss 81.385652:  56%|█████▌    | 224/400 [55:39<43:40, 14.89s/it]
Epoch 224 | KGC loss: 1.617712, DiffHEG loss 81.383361:  56%|█████▌    | 224/400 [55:54<43:40, 14.89s/it]
Epoch 224 | KGC loss: 1.617712, DiffHEG loss 81.383361:  56%|█████▋    | 225/400 [55:54<43:25, 14.89s/it]
Epoch 225 | KGC loss: 1.669340, DiffHEG loss 81.378668:  56%|█████▋    | 225/400 [56:09<43:25, 14.89s/it]
Epoch 225 | KGC loss: 1.669340, DiffHEG loss 81.378668:  56%|█████▋    | 226/400 [56:09<43:10, 14.89s/it]
Epoch 226 | KGC loss: 1.628539, DiffHEG loss 81.386228:  56%|█████▋    | 226/400 [56:24<43:10, 14.89s/it]
Epoch 226 | KGC loss: 1.628539, DiffHEG loss 81.386228:  57%|█████▋    | 227/400 [56:24<42:55, 14.89s/it]
Epoch 227 | KGC loss: 1.650870, DiffHEG loss 81.379752:  57%|█████▋    | 227/400 [56:39<42:55, 14.89s/it]
Epoch 227 | KGC loss: 1.650870, DiffHEG loss 81.379752:  57%|█████▋    | 228/400 [56:39<42:41, 14.89s/it]
Epoch 228 | KGC loss: 1.604106, DiffHEG loss 81.382411:  57%|█████▋    | 228/400 [56:54<42:41, 14.89s/it]
Epoch 228 | KGC loss: 1.604106, DiffHEG loss 81.382411:  57%|█████▋    | 229/400 [56:54<42:26, 14.89s/it]
Epoch 229 | KGC loss: 1.649499, DiffHEG loss 81.372006:  57%|█████▋    | 229/400 [57:09<42:26, 14.89s/it]
Epoch 229 | KGC loss: 1.649499, DiffHEG loss 81.372006:  57%|█████▊    | 230/400 [57:09<42:11, 14.89s/it]
