train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 266.744097, DiffHEG loss 89.085552:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 266.744097, DiffHEG loss 89.085552:   0%|          | 1/400 [00:09<1:00:20,  9.07s/it]
Epoch 1 | KGC loss: 12.076657, DiffHEG loss 61.240208:   0%|          | 1/400 [00:17<1:00:20,  9.07s/it] 
Epoch 1 | KGC loss: 12.076657, DiffHEG loss 61.240208:   0%|          | 2/400 [00:17<59:12,  8.92s/it]  
Epoch 2 | KGC loss: 6.560883, DiffHEG loss 50.978052:   0%|          | 2/400 [00:26<59:12,  8.92s/it] 
Epoch 2 | KGC loss: 6.560883, DiffHEG loss 50.978052:   1%|          | 3/400 [00:26<58:43,  8.87s/it]
Epoch 3 | KGC loss: 4.460864, DiffHEG loss 48.566378:   1%|          | 3/400 [00:35<58:43,  8.87s/it]
Epoch 3 | KGC loss: 4.460864, DiffHEG loss 48.566378:   1%|          | 4/400 [00:35<58:24,  8.85s/it]
Epoch 4 | KGC loss: 3.163742, DiffHEG loss 48.099630:   1%|          | 4/400 [00:44<58:24,  8.85s/it]
Epoch 4 | KGC loss: 3.163742, DiffHEG loss 48.099630:   1%|▏         | 5/400 [00:44<58:08,  8.83s/it]
Epoch 5 | KGC loss: 2.357577, DiffHEG loss 47.960120:   1%|▏         | 5/400 [00:53<58:08,  8.83s/it]
Epoch 5 | KGC loss: 2.357577, DiffHEG loss 47.960120:   2%|▏         | 6/400 [00:53<57:57,  8.83s/it]
Epoch 6 | KGC loss: 1.820281, DiffHEG loss 47.911051:   2%|▏         | 6/400 [01:01<57:57,  8.83s/it]
Epoch 6 | KGC loss: 1.820281, DiffHEG loss 47.911051:   2%|▏         | 7/400 [01:01<57:46,  8.82s/it]
Epoch 152 | KGC loss: 0.416757, DiffHEG loss 47.897686:  38%|███▊      | 152/400 [22:27<36:21,  8.80s/it]
Epoch 152 | KGC loss: 0.416757, DiffHEG loss 47.897686:  38%|███▊      | 153/400 [22:27<36:11,  8.79s/it]
Epoch 153 | KGC loss: 0.419987, DiffHEG loss 47.898564:  38%|███▊      | 153/400 [22:36<36:11,  8.79s/it]
Epoch 153 | KGC loss: 0.419987, DiffHEG loss 47.898564:  38%|███▊      | 154/400 [22:36<36:03,  8.79s/it]
Epoch 154 | KGC loss: 0.417149, DiffHEG loss 47.898622:  38%|███▊      | 154/400 [22:45<36:03,  8.79s/it]
Epoch 154 | KGC loss: 0.417149, DiffHEG loss 47.898622:  39%|███▉      | 155/400 [22:45<35:54,  8.79s/it]
Epoch 155 | KGC loss: 0.431184, DiffHEG loss 47.895274:  39%|███▉      | 155/400 [22:54<35:54,  8.79s/it]
Epoch 155 | KGC loss: 0.431184, DiffHEG loss 47.895274:  39%|███▉      | 156/400 [22:54<35:45,  8.79s/it]
Epoch 156 | KGC loss: 0.430766, DiffHEG loss 47.900090:  39%|███▉      | 156/400 [23:02<35:45,  8.79s/it]
Epoch 156 | KGC loss: 0.430766, DiffHEG loss 47.900090:  39%|███▉      | 157/400 [23:02<35:35,  8.79s/it]
Epoch 157 | KGC loss: 0.440195, DiffHEG loss 47.896053:  39%|███▉      | 157/400 [23:11<35:35,  8.79s/it]
Epoch 157 | KGC loss: 0.440195, DiffHEG loss 47.896053:  40%|███▉      | 158/400 [23:11<35:27,  8.79s/it]
Epoch 158 | KGC loss: 0.416855, DiffHEG loss 47.895740:  40%|███▉      | 158/400 [23:20<35:27,  8.79s/it]
Epoch 158 | KGC loss: 0.416855, DiffHEG loss 47.895740:  40%|███▉      | 159/400 [23:20<35:19,  8.79s/it]
Epoch 159 | KGC loss: 0.425032, DiffHEG loss 47.891714:  40%|███▉      | 159/400 [23:29<35:19,  8.79s/it]
Epoch 159 | KGC loss: 0.425032, DiffHEG loss 47.891714:  40%|████      | 160/400 [23:29<35:09,  8.79s/it]
Epoch 160 | KGC loss: 0.419765, DiffHEG loss 47.893887:  40%|████      | 160/400 [23:38<35:09,  8.79s/it]
Epoch 160 | KGC loss: 0.419765, DiffHEG loss 47.893887:  40%|████      | 161/400 [23:38<34:59,  8.79s/it]
Epoch 161 | KGC loss: 0.429440, DiffHEG loss 47.890505:  40%|████      | 161/400 [23:46<34:59,  8.79s/it]
Epoch 161 | KGC loss: 0.429440, DiffHEG loss 47.890505:  40%|████      | 162/400 [23:46<34:50,  8.78s/it]
Epoch 162 | KGC loss: 0.420550, DiffHEG loss 47.892260:  40%|████      | 162/400 [23:55<34:50,  8.78s/it]
Epoch 162 | KGC loss: 0.420550, DiffHEG loss 47.892260:  41%|████      | 163/400 [23:55<34:40,  8.78s/it]
Epoch 163 | KGC loss: 0.424341, DiffHEG loss 47.884058:  41%|████      | 163/400 [24:04<34:40,  8.78s/it]
Epoch 163 | KGC loss: 0.424341, DiffHEG loss 47.884058:  41%|████      | 164/400 [24:04<34:31,  8.78s/it]
Epoch 164 | KGC loss: 0.422083, DiffHEG loss 47.890386:  41%|████      | 164/400 [24:13<34:31,  8.78s/it]
Epoch 164 | KGC loss: 0.422083, DiffHEG loss 47.890386:  41%|████▏     | 165/400 [24:13<34:23,  8.78s/it]
Epoch 165 | KGC loss: 0.410111, DiffHEG loss 47.896647:  41%|████▏     | 165/400 [24:22<34:23,  8.78s/it]
Epoch 165 | KGC loss: 0.410111, DiffHEG loss 47.896647:  42%|████▏     | 166/400 [24:22<34:14,  8.78s/it]
Epoch 166 | KGC loss: 0.426770, DiffHEG loss 47.888965:  42%|████▏     | 166/400 [24:30<34:14,  8.78s/it]
Epoch 166 | KGC loss: 0.426770, DiffHEG loss 47.888965:  42%|████▏     | 167/400 [24:30<34:05,  8.78s/it]
Epoch 167 | KGC loss: 0.418824, DiffHEG loss 47.892082:  42%|████▏     | 167/400 [24:39<34:05,  8.78s/it]
Epoch 167 | KGC loss: 0.418824, DiffHEG loss 47.892082:  42%|████▏     | 168/400 [24:39<33:57,  8.78s/it]
Epoch 168 | KGC loss: 0.416866, DiffHEG loss 47.891802:  42%|████▏     | 168/400 [24:48<33:57,  8.78s/it]
Epoch 168 | KGC loss: 0.416866, DiffHEG loss 47.891802:  42%|████▏     | 169/400 [24:48<33:48,  8.78s/it]
Epoch 169 | KGC loss: 0.425283, DiffHEG loss 47.888717:  42%|████▏     | 169/400 [24:57<33:48,  8.78s/it]
Epoch 169 | KGC loss: 0.425283, DiffHEG loss 47.888717:  42%|████▎     | 170/400 [24:57<33:40,  8.78s/it]
Epoch 170 | KGC loss: 0.417056, DiffHEG loss 47.888364:  42%|████▎     | 170/400 [25:05<33:40,  8.78s/it]
Epoch 170 | KGC loss: 0.417056, DiffHEG loss 47.888364:  43%|████▎     | 171/400 [25:05<33:32,  8.79s/it]
Epoch 171 | KGC loss: 0.422977, DiffHEG loss 47.886827:  43%|████▎     | 171/400 [25:14<33:32,  8.79s/it]
Epoch 171 | KGC loss: 0.422977, DiffHEG loss 47.886827:  43%|████▎     | 172/400 [25:14<33:23,  8.79s/it]
Epoch 172 | KGC loss: 0.420145, DiffHEG loss 47.880109:  43%|████▎     | 172/400 [25:23<33:23,  8.79s/it]
Epoch 172 | KGC loss: 0.420145, DiffHEG loss 47.880109:  43%|████▎     | 173/400 [25:23<33:16,  8.80s/it]
Epoch 173 | KGC loss: 0.428587, DiffHEG loss 47.888325:  43%|████▎     | 173/400 [25:32<33:16,  8.80s/it]
Epoch 173 | KGC loss: 0.428587, DiffHEG loss 47.888325:  44%|████▎     | 174/400 [25:32<33:08,  8.80s/it]
Epoch 174 | KGC loss: 0.427087, DiffHEG loss 47.877159:  44%|████▎     | 174/400 [25:41<33:08,  8.80s/it]
Epoch 174 | KGC loss: 0.427087, DiffHEG loss 47.877159:  44%|████▍     | 175/400 [25:41<32:59,  8.80s/it]
Epoch 175 | KGC loss: 0.420775, DiffHEG loss 47.881163:  44%|████▍     | 175/400 [25:49<32:59,  8.80s/it]
Epoch 175 | KGC loss: 0.420775, DiffHEG loss 47.881163:  44%|████▍     | 176/400 [25:49<32:50,  8.80s/it]
Epoch 176 | KGC loss: 0.417677, DiffHEG loss 47.886705:  44%|████▍     | 176/400 [25:58<32:50,  8.80s/it]
Epoch 176 | KGC loss: 0.417677, DiffHEG loss 47.886705:  44%|████▍     | 177/400 [25:58<32:40,  8.79s/it]
Epoch 177 | KGC loss: 0.452257, DiffHEG loss 47.886853:  44%|████▍     | 177/400 [26:07<32:40,  8.79s/it]
Epoch 177 | KGC loss: 0.452257, DiffHEG loss 47.886853:  44%|████▍     | 178/400 [26:07<32:31,  8.79s/it]
Epoch 178 | KGC loss: 0.436962, DiffHEG loss 47.886854:  44%|████▍     | 178/400 [26:16<32:31,  8.79s/it]
Epoch 178 | KGC loss: 0.436962, DiffHEG loss 47.886854:  45%|████▍     | 179/400 [26:16<32:23,  8.79s/it]
Epoch 179 | KGC loss: 0.416269, DiffHEG loss 47.887980:  45%|████▍     | 179/400 [26:25<32:23,  8.79s/it]
Epoch 179 | KGC loss: 0.416269, DiffHEG loss 47.887980:  45%|████▌     | 180/400 [26:25<32:15,  8.80s/it]
Epoch 180 | KGC loss: 0.414439, DiffHEG loss 47.886581:  45%|████▌     | 180/400 [26:33<32:15,  8.80s/it]
Epoch 180 | KGC loss: 0.414439, DiffHEG loss 47.886581:  45%|████▌     | 181/400 [26:33<32:06,  8.80s/it]
Epoch 181 | KGC loss: 0.400602, DiffHEG loss 47.883711:  45%|████▌     | 181/400 [26:42<32:06,  8.80s/it]
Epoch 181 | KGC loss: 0.400602, DiffHEG loss 47.883711:  46%|████▌     | 182/400 [26:42<31:57,  8.80s/it]
Epoch 182 | KGC loss: 0.403012, DiffHEG loss 47.874290:  46%|████▌     | 182/400 [26:51<31:57,  8.80s/it]
Epoch 182 | KGC loss: 0.403012, DiffHEG loss 47.874290:  46%|████▌     | 183/400 [26:51<31:47,  8.79s/it]
Epoch 183 | KGC loss: 0.392283, DiffHEG loss 47.881292:  46%|████▌     | 183/400 [27:00<31:47,  8.79s/it]
Epoch 183 | KGC loss: 0.392283, DiffHEG loss 47.881292:  46%|████▌     | 184/400 [27:00<31:38,  8.79s/it]
Epoch 184 | KGC loss: 0.397372, DiffHEG loss 47.877513:  46%|████▌     | 184/400 [27:09<31:38,  8.79s/it]
Epoch 184 | KGC loss: 0.397372, DiffHEG loss 47.877513:  46%|████▋     | 185/400 [27:09<31:29,  8.79s/it]
Epoch 185 | KGC loss: 0.399163, DiffHEG loss 47.874584:  46%|████▋     | 185/400 [27:17<31:29,  8.79s/it]
Epoch 185 | KGC loss: 0.399163, DiffHEG loss 47.874584:  46%|████▋     | 186/400 [27:17<31:21,  8.79s/it]
Epoch 186 | KGC loss: 0.415709, DiffHEG loss 47.878248:  46%|████▋     | 186/400 [27:26<31:21,  8.79s/it]
Epoch 186 | KGC loss: 0.415709, DiffHEG loss 47.878248:  47%|████▋     | 187/400 [27:26<31:12,  8.79s/it]
Epoch 187 | KGC loss: 0.406048, DiffHEG loss 47.887206:  47%|████▋     | 187/400 [27:35<31:12,  8.79s/it]
Epoch 187 | KGC loss: 0.406048, DiffHEG loss 47.887206:  47%|████▋     | 188/400 [27:35<31:03,  8.79s/it]
Epoch 188 | KGC loss: 0.411756, DiffHEG loss 47.876317:  47%|████▋     | 188/400 [27:44<31:03,  8.79s/it]
Epoch 188 | KGC loss: 0.411756, DiffHEG loss 47.876317:  47%|████▋     | 189/400 [27:44<30:55,  8.79s/it]
Epoch 189 | KGC loss: 0.407992, DiffHEG loss 47.880332:  47%|████▋     | 189/400 [27:53<30:55,  8.79s/it]
Epoch 189 | KGC loss: 0.407992, DiffHEG loss 47.880332:  48%|████▊     | 190/400 [27:53<30:46,  8.79s/it]
Epoch 190 | KGC loss: 0.403677, DiffHEG loss 47.874771:  48%|████▊     | 190/400 [28:01<30:46,  8.79s/it]
Epoch 190 | KGC loss: 0.403677, DiffHEG loss 47.874771:  48%|████▊     | 191/400 [28:01<30:38,  8.80s/it]
Epoch 191 | KGC loss: 0.413472, DiffHEG loss 47.881174:  48%|████▊     | 191/400 [28:10<30:38,  8.80s/it]
Epoch 191 | KGC loss: 0.413472, DiffHEG loss 47.881174:  48%|████▊     | 192/400 [28:10<30:29,  8.80s/it]
Epoch 192 | KGC loss: 0.397332, DiffHEG loss 47.880531:  48%|████▊     | 192/400 [28:19<30:29,  8.80s/it]
Epoch 192 | KGC loss: 0.397332, DiffHEG loss 47.880531:  48%|████▊     | 193/400 [28:19<30:20,  8.79s/it]
Epoch 193 | KGC loss: 0.400413, DiffHEG loss 47.873130:  48%|████▊     | 193/400 [28:28<30:20,  8.79s/it]
Epoch 193 | KGC loss: 0.400413, DiffHEG loss 47.873130:  48%|████▊     | 194/400 [28:28<30:12,  8.80s/it]
Epoch 194 | KGC loss: 0.399613, DiffHEG loss 47.868586:  48%|████▊     | 194/400 [28:36<30:12,  8.80s/it]
Epoch 194 | KGC loss: 0.399613, DiffHEG loss 47.868586:  49%|████▉     | 195/400 [28:36<30:02,  8.79s/it]
Epoch 195 | KGC loss: 0.407389, DiffHEG loss 47.878413:  49%|████▉     | 195/400 [28:45<30:02,  8.79s/it]
Epoch 195 | KGC loss: 0.407389, DiffHEG loss 47.878413:  49%|████▉     | 196/400 [28:45<29:53,  8.79s/it]
Epoch 196 | KGC loss: 0.396966, DiffHEG loss 47.872196:  49%|████▉     | 196/400 [28:54<29:53,  8.79s/it]
Epoch 196 | KGC loss: 0.396966, DiffHEG loss 47.872196:  49%|████▉     | 197/400 [28:54<29:44,  8.79s/it]
Epoch 197 | KGC loss: 0.404877, DiffHEG loss 47.876861:  49%|████▉     | 197/400 [29:03<29:44,  8.79s/it]
Epoch 197 | KGC loss: 0.404877, DiffHEG loss 47.876861:  50%|████▉     | 198/400 [29:03<29:35,  8.79s/it]
Epoch 198 | KGC loss: 0.403353, DiffHEG loss 47.868372:  50%|████▉     | 198/400 [29:12<29:35,  8.79s/it]
Epoch 198 | KGC loss: 0.403353, DiffHEG loss 47.868372:  50%|████▉     | 199/400 [29:12<29:27,  8.79s/it]
Epoch 199 | KGC loss: 0.401098, DiffHEG loss 47.871624:  50%|████▉     | 199/400 [29:20<29:27,  8.79s/it]
Epoch 199 | KGC loss: 0.401098, DiffHEG loss 47.871624:  50%|█████     | 200/400 [29:20<29:18,  8.79s/it]
Epoch 200 | KGC loss: 0.412357, DiffHEG loss 47.876143:  50%|█████     | 200/400 [29:29<29:18,  8.79s/it]
Epoch 200 | KGC loss: 0.412357, DiffHEG loss 47.876143:  50%|█████     | 201/400 [29:29<29:10,  8.79s/it]
Epoch 201 | KGC loss: 0.397288, DiffHEG loss 47.876637:  50%|█████     | 201/400 [29:38<29:10,  8.79s/it]
Epoch 201 | KGC loss: 0.397288, DiffHEG loss 47.876637:  50%|█████     | 202/400 [29:38<29:01,  8.79s/it]
Epoch 202 | KGC loss: 0.399593, DiffHEG loss 47.869717:  50%|█████     | 202/400 [29:47<29:01,  8.79s/it]
Epoch 202 | KGC loss: 0.399593, DiffHEG loss 47.869717:  51%|█████     | 203/400 [29:47<28:51,  8.79s/it]
Epoch 203 | KGC loss: 0.390402, DiffHEG loss 47.858777:  51%|█████     | 203/400 [29:56<28:51,  8.79s/it]
Epoch 203 | KGC loss: 0.390402, DiffHEG loss 47.858777:  51%|█████     | 204/400 [29:56<28:42,  8.79s/it]
Epoch 204 | KGC loss: 0.409734, DiffHEG loss 47.870590:  51%|█████     | 204/400 [30:04<28:42,  8.79s/it]
Epoch 204 | KGC loss: 0.409734, DiffHEG loss 47.870590:  51%|█████▏    | 205/400 [30:04<28:34,  8.79s/it]
Epoch 205 | KGC loss: 0.407483, DiffHEG loss 47.876833:  51%|█████▏    | 205/400 [30:13<28:34,  8.79s/it]
Epoch 205 | KGC loss: 0.407483, DiffHEG loss 47.876833:  52%|█████▏    | 206/400 [30:13<28:25,  8.79s/it]
Epoch 206 | KGC loss: 0.419899, DiffHEG loss 47.863244:  52%|█████▏    | 206/400 [30:22<28:25,  8.79s/it]
Epoch 206 | KGC loss: 0.419899, DiffHEG loss 47.863244:  52%|█████▏    | 207/400 [30:22<28:16,  8.79s/it]
Epoch 207 | KGC loss: 0.411656, DiffHEG loss 47.860975:  52%|█████▏    | 207/400 [30:31<28:16,  8.79s/it]
Epoch 207 | KGC loss: 0.411656, DiffHEG loss 47.860975:  52%|█████▏    | 208/400 [30:31<28:08,  8.79s/it]
Epoch 208 | KGC loss: 0.408564, DiffHEG loss 47.873822:  52%|█████▏    | 208/400 [30:40<28:08,  8.79s/it]
Epoch 208 | KGC loss: 0.408564, DiffHEG loss 47.873822:  52%|█████▏    | 209/400 [30:40<27:59,  8.79s/it]
Epoch 209 | KGC loss: 0.403689, DiffHEG loss 47.863654:  52%|█████▏    | 209/400 [30:48<27:59,  8.79s/it]
Epoch 209 | KGC loss: 0.403689, DiffHEG loss 47.863654:  52%|█████▎    | 210/400 [30:48<27:50,  8.79s/it]
Epoch 210 | KGC loss: 0.406193, DiffHEG loss 47.865709:  52%|█████▎    | 210/400 [30:57<27:50,  8.79s/it]
Epoch 210 | KGC loss: 0.406193, DiffHEG loss 47.865709:  53%|█████▎    | 211/400 [30:57<27:41,  8.79s/it]
Epoch 211 | KGC loss: 0.396528, DiffHEG loss 47.862334:  53%|█████▎    | 211/400 [31:06<27:41,  8.79s/it]
Epoch 211 | KGC loss: 0.396528, DiffHEG loss 47.862334:  53%|█████▎    | 212/400 [31:06<27:33,  8.79s/it]
Epoch 212 | KGC loss: 0.407189, DiffHEG loss 47.868199:  53%|█████▎    | 212/400 [31:15<27:33,  8.79s/it]
Epoch 212 | KGC loss: 0.407189, DiffHEG loss 47.868199:  53%|█████▎    | 213/400 [31:15<27:24,  8.79s/it]
Epoch 213 | KGC loss: 0.404348, DiffHEG loss 47.863757:  53%|█████▎    | 213/400 [31:24<27:24,  8.79s/it]
Epoch 213 | KGC loss: 0.404348, DiffHEG loss 47.863757:  54%|█████▎    | 214/400 [31:24<27:15,  8.79s/it]
Epoch 214 | KGC loss: 0.400904, DiffHEG loss 47.861367:  54%|█████▎    | 214/400 [31:32<27:15,  8.79s/it]
Epoch 214 | KGC loss: 0.400904, DiffHEG loss 47.861367:  54%|█████▍    | 215/400 [31:32<27:07,  8.80s/it]
Epoch 215 | KGC loss: 0.410820, DiffHEG loss 47.862562:  54%|█████▍    | 215/400 [31:41<27:07,  8.80s/it]
Epoch 215 | KGC loss: 0.410820, DiffHEG loss 47.862562:  54%|█████▍    | 216/400 [31:41<26:59,  8.80s/it]
Epoch 216 | KGC loss: 0.399637, DiffHEG loss 47.851202:  54%|█████▍    | 216/400 [31:50<26:59,  8.80s/it]
Epoch 216 | KGC loss: 0.399637, DiffHEG loss 47.851202:  54%|█████▍    | 217/400 [31:50<26:49,  8.80s/it]
Epoch 217 | KGC loss: 0.406026, DiffHEG loss 47.856364:  54%|█████▍    | 217/400 [31:59<26:49,  8.80s/it]
Epoch 217 | KGC loss: 0.406026, DiffHEG loss 47.856364:  55%|█████▍    | 218/400 [31:59<26:41,  8.80s/it]
Epoch 218 | KGC loss: 0.402886, DiffHEG loss 47.857027:  55%|█████▍    | 218/400 [32:08<26:41,  8.80s/it]
Epoch 218 | KGC loss: 0.402886, DiffHEG loss 47.857027:  55%|█████▍    | 219/400 [32:08<26:32,  8.80s/it]
Epoch 219 | KGC loss: 0.410562, DiffHEG loss 47.856280:  55%|█████▍    | 219/400 [32:16<26:32,  8.80s/it]
Epoch 219 | KGC loss: 0.410562, DiffHEG loss 47.856280:  55%|█████▌    | 220/400 [32:16<26:24,  8.80s/it]
Epoch 220 | KGC loss: 0.392948, DiffHEG loss 47.841305:  55%|█████▌    | 220/400 [32:25<26:24,  8.80s/it]
Epoch 220 | KGC loss: 0.392948, DiffHEG loss 47.841305:  55%|█████▌    | 221/400 [32:25<26:15,  8.80s/it]
Epoch 221 | KGC loss: 0.409494, DiffHEG loss 47.832535:  55%|█████▌    | 221/400 [32:34<26:15,  8.80s/it]
Epoch 221 | KGC loss: 0.409494, DiffHEG loss 47.832535:  56%|█████▌    | 222/400 [32:34<26:07,  8.80s/it]
Epoch 222 | KGC loss: 0.396027, DiffHEG loss 47.826631:  56%|█████▌    | 222/400 [32:43<26:07,  8.80s/it]
Epoch 222 | KGC loss: 0.396027, DiffHEG loss 47.826631:  56%|█████▌    | 223/400 [32:43<25:58,  8.81s/it]
Epoch 223 | KGC loss: 0.400076, DiffHEG loss 47.925664:  56%|█████▌    | 223/400 [32:52<25:58,  8.81s/it]
Epoch 223 | KGC loss: 0.400076, DiffHEG loss 47.925664:  56%|█████▌    | 224/400 [32:52<25:50,  8.81s/it]
Epoch 224 | KGC loss: 0.387696, DiffHEG loss 47.872205:  56%|█████▌    | 224/400 [33:00<25:50,  8.81s/it]
Epoch 224 | KGC loss: 0.387696, DiffHEG loss 47.872205:  56%|█████▋    | 225/400 [33:00<25:40,  8.80s/it]
Epoch 225 | KGC loss: 0.394928, DiffHEG loss 47.853840:  56%|█████▋    | 225/400 [33:09<25:40,  8.80s/it]
Epoch 225 | KGC loss: 0.394928, DiffHEG loss 47.853840:  56%|█████▋    | 226/400 [33:09<25:31,  8.80s/it]
Epoch 226 | KGC loss: 0.394430, DiffHEG loss 47.853173:  56%|█████▋    | 226/400 [33:18<25:31,  8.80s/it]
Epoch 226 | KGC loss: 0.394430, DiffHEG loss 47.853173:  57%|█████▋    | 227/400 [33:18<25:23,  8.80s/it]
Epoch 227 | KGC loss: 0.406098, DiffHEG loss 47.834083:  57%|█████▋    | 227/400 [33:27<25:23,  8.80s/it]
Epoch 227 | KGC loss: 0.406098, DiffHEG loss 47.834083:  57%|█████▋    | 228/400 [33:27<25:14,  8.80s/it]
Epoch 228 | KGC loss: 0.399760, DiffHEG loss 47.833076:  57%|█████▋    | 228/400 [33:36<25:14,  8.80s/it]
Epoch 228 | KGC loss: 0.399760, DiffHEG loss 47.833076:  57%|█████▋    | 229/400 [33:36<25:06,  8.81s/it]
Epoch 229 | KGC loss: 0.394614, DiffHEG loss 47.864891:  57%|█████▋    | 229/400 [33:44<25:06,  8.81s/it]
Epoch 229 | KGC loss: 0.394614, DiffHEG loss 47.864891:  57%|█████▊    | 230/400 [33:44<24:57,  8.81s/it]
Epoch 230 | KGC loss: 0.392056, DiffHEG loss 47.844151:  57%|█████▊    | 230/400 [33:53<24:57,  8.81s/it]
Epoch 230 | KGC loss: 0.392056, DiffHEG loss 47.844151:  58%|█████▊    | 231/400 [33:53<24:49,  8.81s/it]
Epoch 231 | KGC loss: 0.394498, DiffHEG loss 47.897752:  58%|█████▊    | 231/400 [34:02<24:49,  8.81s/it]
Epoch 231 | KGC loss: 0.394498, DiffHEG loss 47.897752:  58%|█████▊    | 232/400 [34:02<24:40,  8.81s/it]
Epoch 232 | KGC loss: 0.387043, DiffHEG loss 47.911335:  58%|█████▊    | 232/400 [34:11<24:40,  8.81s/it]
Epoch 232 | KGC loss: 0.387043, DiffHEG loss 47.911335:  58%|█████▊    | 233/400 [34:11<24:29,  8.80s/it]
Epoch 233 | KGC loss: 0.393771, DiffHEG loss 48.005192:  58%|█████▊    | 233/400 [34:20<24:29,  8.80s/it]
Epoch 233 | KGC loss: 0.393771, DiffHEG loss 48.005192:  58%|█████▊    | 234/400 [34:20<24:18,  8.79s/it]
Epoch 234 | KGC loss: 0.402996, DiffHEG loss 47.894149:  58%|█████▊    | 234/400 [34:28<24:18,  8.79s/it]
Epoch 234 | KGC loss: 0.402996, DiffHEG loss 47.894149:  59%|█████▉    | 235/400 [34:28<24:08,  8.78s/it]
